0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,idm135_N,differenceends,class
0.0,0.0,0.0,0.0,0.0,6.2904515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.75995,22.319883,0.0,0.0,0.0,10.223723,0.0,0.0,0.0,0.0,0.5592528,0.0,15.058048,0.0,4.0412126,0.0,0.0,4.7572145,0.0,0.0,0.0,4.2814107,0.0,0.0,0.0,4.170427,0.0,0.0,7.1824617,0.0,0.0,1.044974,0.0,0.0,0.0,0.0,0.0,0.5585749,0.0,11.634125,6.165462,0.0,7.376848,0.0,0.0,5.0027995,0.0,0.0,0.04113384208341871,0.2559241706161137,0
0.0,0.0,0.0,0.0,3.778542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0998354,0.0,0.0,14.618167,0.0,0.0,0.0,14.059051,0.0,0.103935786,0.0,0.8369895,0.0,0.0,26.565521,0.0,22.609932,0.0,0.0,10.725001,0.0,0.0,0.0,0.0,0.0,9.889401,0.0,0.65676963,0.0,0.0,14.267445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.557076,14.885204,0.0,22.650616,0.0,0.0,0.0,0.0,0.0,0.09380623711324582,0.2796208530805687,0
0.0,0.0,0.0,0.0,0.0,6.486096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9692063,17.509487,0.0,0.0,0.0,8.432405,0.0,0.0,0.0,0.0,4.7853146,0.0,15.158055,0.0,0.0,0.0,0.0,4.274758,0.0,0.0,0.0,1.7798853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4182832,1.2389232,0.0,0.0,0.0,0.0,1.5916196,2.276073,7.227234,3.7980337,0.0,3.226021,0.0,0.0,8.231802,0.0,0.0,0.00200533249029379,0.14218009478672985,0
0.0,0.0,0.0,0.0,11.816467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.133197,0.0,0.0,0.0,17.73495,0.0,6.164989,0.0,0.0,0.0,0.0,31.510828,0.0,34.88236,0.0,0.0,19.034822,0.0,0.0,0.0,10.5173855,0.0,18.503342,0.0,0.0,0.0,0.0,26.495712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.769833,21.462374,0.0,35.603718,0.0,0.0,0.0,0.0,0.0,0.16561922824941352,0.5971563981042655,0
0.0,0.0,0.0,0.0,13.393403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15543081,0.0,0.0,24.100733,0.0,0.0,0.0,27.821886,0.0,2.9390259,0.0,0.0,0.0,0.0,37.81931,0.0,43.580616,0.0,0.0,33.32875,0.0,0.0,0.0,11.371491,0.0,12.429559,0.0,0.0,0.0,0.0,23.909035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.30123,21.801264,0.0,33.879547,0.0,0.0,0.0,0.0,0.0,0.02455794100945178,0.3696682464454977,0
0.0,0.0,0.0,0.0,0.0,6.8165107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3281255,15.716135,0.0,0.0,0.9877101,9.86243,0.0,0.0,0.0,1.0258461,5.7199626,0.0,12.781226,0.0,0.0,1.5918076,0.0,1.7116065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5701909,2.154828,0.0,6.4126115,0.6925773,0.0,0.0,0.0,0.0,2.3766954,0.0,7.4740324,4.1273594,0.0,2.052621,0.0,0.0,3.2574391,1.1210766,0.0,0.0030283795757073875,0.5071090047393365,0
0.0,0.0,0.0,0.0,5.4134865,1.4042566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4586303,25.57739,0.0,0.0,0.0,15.703303,0.0,0.0,0.0,0.0,0.0,0.0,25.013573,0.0,13.608704,0.0,0.0,9.61225,0.0,0.0,0.0,4.5999656,0.0,2.762167,0.0,0.0,0.0,0.0,10.700637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.362534,8.37417,0.0,22.59754,0.0,0.0,6.045811,0.0,0.0,0.012274494172409915,0.5023696682464455,0
0.0,0.0,0.0,0.0,0.0,9.362174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.380246,13.4234705,0.0,0.0,3.1987743,11.726171,0.0,0.0,0.0,6.3940234,5.2485504,0.0,7.2091937,0.0,0.0,2.8288395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4137697,0.0,0.0,0.0,6.4328628,0.0,11.006439,4.3125296,0.0,0.0,0.0,0.0,3.3009071,0.0,1.5394934,4.473415,0.0,0.0,0.0,0.0,9.845627,5.3613114,0.0,0.0020463089249788662,0.24644549763033177,0
0.0,0.0,0.0,0.0,0.0,6.984972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.661461,14.414873,0.0,0.0,0.0,7.956485,0.0,0.0,0.0,4.5797634,0.5177631,0.0,8.212546,0.0,1.0762721,5.587884,0.0,0.64778274,0.0,0.0,0.0,4.266915,0.0,0.0,0.0,1.4789864,0.0,0.0,0.0,4.224859,0.0,7.9058256,2.627814,0.0,0.0,0.0,0.0,3.2173316,0.9296667,4.891061,3.9215045,0.0,0.0,0.0,0.0,7.418094,3.0180178,0.0,0.0024398141068072525,0.13744075829383887,0
0.0,0.0,0.0,0.0,0.3227588,4.436224,0.0,0.0,0.0,0.0,0.0,2.3737016,0.0,0.0,0.0,0.0,8.52929,16.976505,0.0,0.0,0.0,10.154853,0.0,0.0,0.0,0.4498192,5.2257104,0.0,13.865201,0.0,2.2069557,0.0,0.0,5.2430573,0.0,0.0,0.0,5.253789,0.0,0.6877176,0.0,4.0402255,0.0,0.0,2.3234081,2.9993067,0.0,10.761186,0.0,0.0,0.0,0.0,0.0,6.634205,0.0,10.375231,10.860021,0.0,5.6279607,0.0,0.0,3.8702612,2.7016382,0.0,0.02238898375837574,0.6587677725118484,0
