0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,energy0_N,energy45_N,energy90_N,energy135_N,entropy0_N,entropy45_N,entropy90_N,entropy135_N,inertia0_N,inertia45_N,inertia90_N,inertia135_N,homogeneity0_N,homogeneity45_N,homogeneity90_N,homogeneity135_N,correlation0_N,correlation45_N,correlation90_N,correlation135_N,shade0_N,shade45_N,shade90_N,shade135_N,promenance0_N,promenance45_N,promenance90_N,promenance135_N,variance0_N,variance45_N,variance90_N,variance135_N,idm0_N,idm45_N,idm90_N,idm135_N,differenceends,sumvalues,sumsquares,sumlogs,amean,gmean,pvariance,svariance,sd,kurtosis,skewness,scm,class
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3028963054733692,0.17262107145858657,0.14319504091561486,0.22125983655323478,0.9407177278796816,0.9401344444246812,0.9395108432938765,0.9403648041317023,0.038269505988185036,0.03836463103971491,0.03847761633082777,0.03769474283275236,0.07138541952832761,0.07139439210033001,0.07139851724376729,0.071393047190109,0.5000000003788679,0.4999998893846144,0.07847095105347882,0.49999988031593984,0.9999955814863467,0.9999955018635663,0.9999948187089571,0.9999955638085924,7.887412014837327e-08,7.958368980531471e-08,9.314467693765001e-08,7.89797092233694e-08,0.00024752432016115925,0.00025651115276440205,0.00029085350345542355,0.0002504888297422922,0.01985447074909918,0.019607483646882688,0.020464267161559215,0.02011710394901794,0.1848341232227488,0.059152932933395075,0.055282695371575985,0.06662255099670442,0.3261012875470468,0.6073459595886092,0.04603889629040146,0.04535136970021956,0.13778263542474609,0.10325831661753596,0.6990973805923153,0.02149448198206896,0
0.0,0.18135902,1.111579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5288782,0.0,2.421455,0.0,0.0,0.4664443840831783,0.33913183732666013,0.4059949693413681,0.42864756455664377,0.9818997860737261,0.9816258233602205,0.9812019837468207,0.9817342271980067,0.0025179430342289603,0.0025265531689797737,0.002442900382968041,0.002457850181404283,0.02381867410565963,0.023822153369065246,0.02382273040556097,0.023821191594900017,0.9999999577411387,0.9999999972655732,0.1858119495017853,0.9999999919468969,0.9999999995456801,0.9999999995279119,0.9999999992185825,0.9999999995417518,4.349231372299659e-13,4.433909308226888e-13,8.061764953973078e-13,4.361833597532039e-13,4.7458188295247225e-07,5.123118610730384e-07,7.691446822117811e-07,4.868605925716329e-07,0.001717571810802923,0.001803660683086343,0.0018843981474222903,0.0018542431967192255,0.2559241706161137,0.006678009415477287,0.0028561315700086527,0.018840540955879708,0.10462994378614687,0.46272651690455346,0.03034493655421691,0.030069874483162735,0.10024989041416912,0.3194105779134184,0.4176246113941312,0.003527601047376313,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34598247702700613,0.4167166110635244,0.27676139077649176,0.3504305672391602,0.9406945007180914,0.9401122606500476,0.9394886234675777,0.9403423446668442,0.0386730225000807,0.03894928797137965,0.03884200550067293,0.03870669417372128,0.07139245102388334,0.07140259000988072,0.07140746513801918,0.07139978083388802,0.500000000168729,0.4999998893698704,0.07839430582095099,0.4999998802708285,0.9999979027923002,0.9999978650000715,0.9999975578029854,0.9999978944017194,2.9202599897756352e-08,2.9465312991435878e-08,3.4162967455932404e-08,2.9241693356920506e-08,0.00015061262257065437,0.0001560808948504434,0.0001761772175275897,0.00015241645550116164,0.014549679580758203,0.01333887930104725,0.014225521132151779,0.013709664222272289,0.34123222748815163,0.052491217969521234,0.05260841676843322,0.05830105989263194,0.3617145699287355,0.6189662313431105,0.08104333060497912,0.07992146946738621,0.2081728909331054,0.10798177640491591,0.5934822375394071,0.029876614187808695,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9132980725166749,0.9301446968745963,0.8898487150785018,0.9094299605796899,0.8972917092538321,0.8965078057403243,0.8957927263313392,0.896818358275249,0.07864805827854475,0.08319180923479544,0.08330411953291833,0.08315430034858078,0.11896318600078448,0.11897224245398763,0.11897789964177262,0.11896900542600251,0.3333333337321489,0.3333332448355847,0.04834710694812477,0.3333332375736129,0.9999610986057129,0.9999606693262504,0.999957891163465,0.999961003158379,1.384418254773478e-06,1.3920524588134865e-06,1.4963966163521688e-06,1.385554453907281e-06,0.0010931078623746657,0.0011173379942524628,0.0011916226328312748,0.001101137273037577,0.029785612443364255,0.03020900001114547,0.03209860937273632,0.030333497856441752,0.5355450236966824,0.09197538994659493,0.0921109855316258,0.0,0.2807929245039986,0.0,0.1591353797208082,0.15684064183483132,0.32845770853547673,0.09570634681400458,0.6044012174536397,0.09968700957333641,0
0.0,0.0,0.95076126,0.4849379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.489422,1.9924555,4.9404783,2.499618,0.0,0.4606862968475508,0.40107287426560034,0.3313152578248123,0.3037679025835047,0.9616604349014147,0.9612148509737648,0.9606669600309933,0.9613912779749497,0.011352264534664758,0.011816682211116834,0.011583041471800481,0.011937113182044533,0.047640878439285606,0.04764818728609377,0.047649589419392235,0.047646048730999015,0.6666666456070909,0.6666665548936436,0.11035930998075491,0.6666665431571805,0.9999999968783214,0.9999999968001939,0.9999999960702307,0.9999999968610008,5.161802431097589e-12,5.226233445568806e-12,6.571545705962075e-12,5.171388634911237e-12,1.8878827023117514e-06,1.983364391111066e-06,2.376517286907091e-06,1.919236800785079e-06,0.00020893324334819786,0.0003451338211145244,0.00034352246870828255,0.0003559356057354327,0.4075829383886256,0.0182253441184498,0.0230964640838179,0.022861963314227768,0.5496782291543426,0.7400689492042856,0.1003912455943761,0.09943973915713279,0.24227084551345016,0.32519641638120894,0.7985028057927037,0.012540108299923605,0
0.0,0.0,1.864064,0.6643979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1569815,0.0,2.966262,0.80227786,0.0,0.4544701849927196,0.36675852693880606,0.26743209470457635,0.28612317908623125,0.9616679985749889,0.9612220007314649,0.9606744730502004,0.9613983798155884,0.0038576178537225742,0.003991675598925344,0.003983951394134164,0.00373301557942662,0.047640208363319815,0.04764704852349046,0.04764750925095408,0.047645370483593526,0.6666666616760705,0.66666655561947,0.1108858656844218,0.6666665457963626,0.9999999955732372,0.9999999954624464,0.999999994223646,0.999999995548675,8.223666167073667e-12,8.326316983904345e-12,1.0992225338455458e-11,8.238939410890827e-12,2.3829068364573697e-06,2.503424970052888e-06,3.0708876203335723e-06,2.4224823936016967e-06,0.0025831714361681415,0.0027124408734929125,0.0028817382463625085,0.0027546651505932266,0.4123222748815166,0.011961485347893333,0.006823321458321539,0.0,0.058610430412120884,0.0,0.06703406123357022,0.06628265868137936,0.18222889227238323,0.3110587672159345,0.7047996956377272,0.01147576877475132,0
0.0,8.622183,0.0,2.3546407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6771026,0.0,0.0,0.1452402710117297,0.08636672253279021,0.23299891082476043,0.04296128388235737,0.8296439004466436,0.828676629695846,0.827901812281973,0.8290593015610664,0.018244326557842746,0.024070117070590362,0.025717913017706328,0.02248168172440777,0.1905542659533264,0.19057319822528498,0.1905737946688441,0.19056773026836277,0.2222222224935302,0.22222215768367018,0.02921222717920773,0.22222215237432405,0.9999972067611816,0.9999971889111335,0.999997086356366,0.9999972027884514,4.043724989498308e-08,4.056646639464638e-08,4.2100570333796325e-08,4.0456483655883e-08,0.0001929454433696192,0.00019541719704186704,0.00020230159975907682,0.00019376704222633096,0.019470945584310888,0.016517437924177193,0.016396752507259162,0.01743462359913403,0.5781990521327014,0.08622209065961298,0.09002282923840871,0.09036317411823794,0.35089600172020086,0.5979171320939471,0.14151679718277177,0.13949247288562996,0.30416609383966964,0.2839236732738455,0.8020030891518392,0.07835584415678719,0
0.0,0.69848466,0.0,1.2047427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.799768,0.0,2.0665572,0.0,0.0,0.4523985611143584,0.3530354849973596,0.2430434654843748,0.27848398762133253,0.9616693223869703,0.9612236187153372,0.9606761792228136,0.9613999949144296,0.0027654331615249695,0.0029981068251736568,0.002917325129139743,0.002902468521021555,0.04764029492966365,0.04764644279618453,0.04764704626050735,0.0476448255004155,0.6666666625305161,0.6666665556968963,0.11074609349635368,0.6666665459445128,0.9999999966053231,0.9999999965203629,0.9999999956127182,0.9999999965864876,5.772293099256113e-12,5.844345157609159e-12,7.615826410043317e-12,5.78301373803469e-12,1.9964044027932346e-06,2.097374762904461e-06,2.5563708292451675e-06,2.029560899103195e-06,0.005342052407386225,0.0054797077862521314,0.0055776470283576424,0.005455121829305084,0.1516587677725119,0.011201077606399375,0.00408356011775267,0.02707923808265159,0.0,0.4044510851628749,0.016004424262702793,0.015787966880630742,0.058950716833842676,0.2908726178312973,0.6821901314376726,0.003675882880307628,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8097112,0.1299947,0.0,0.0,0.0,0.32680256122450113,0.3160120584718484,0.29406100026341925,0.3021403116463375,0.8971462258615784,0.8963663752399931,0.8956528721082258,0.8966738113661513,0.020052080531135334,0.01980873366092682,0.020662911817820897,0.01835206658604254,0.11908422984377465,0.11910301745398946,0.11910407636999883,0.11909980196665579,0.3333333334641041,0.3333332448132627,0.04840272893612367,0.33333323751516464,0.9999995619815598,0.9999995571480009,0.9999995222340415,0.9999995609068537,3.4938449029677014e-09,3.5131112237597536e-09,3.815473542850705e-09,3.4967122678367085e-09,5.49137583506536e-05,5.6130991766698354e-05,6.015973935770719e-05,5.531712654751492e-05,0.010810338996540797,0.010279383696377573,0.010255496470117849,0.010832134226854055,0.47393364928909953,0.046754213134142714,0.04276949014953618,0.0,0.1920681393034045,0.0,0.14740077377351285,0.14539465821913566,0.31257608749591415,0.1347098392758154,0.5164636178955303,0.056040568431570244,0
0.0,2.0040653,4.2752213,8.6333275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.670595,0.0,9.560954,0.81828314,0.0,0.4597653113324577,0.39541520805924746,0.32290015291048296,0.30071130110806543,0.9616615402125095,0.9612159934269117,0.96066801697698,0.9613924049228529,0.01536590877298699,0.016309492322897672,0.016221123955353203,0.01631927153731237,0.04763988401395984,0.04764684612823488,0.04764835919455515,0.04764463366033394,0.6666666482036299,0.6666665550056606,0.11010469561575827,0.6666665435594975,0.9999999940644414,0.9999999939158896,0.9999999926544113,0.999999994031508,1.2159039266955997e-11,1.2310811951560219e-11,1.512405748340798e-11,1.218162057921041e-11,2.8975033797869794e-06,3.0440477321483666e-06,3.609131756802048e-06,2.9456253494824053e-06,0.0006852161438953164,0.0005669347784897565,0.0005189456377567251,0.0005480456119599116,0.4786729857819906,0.020655933149296556,0.030313440161262924,0.022803865369735242,0.6888084594462901,0.8179882195958119,0.1505409502928476,0.149146473823564,0.31784218647727114,0.16343009788012536,0.6425830961373308,0.018169872927488735,0
