0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,idm135_N,differenceends,class
1.6486651,3.8980167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.618075,0.0,2.9873135,5.1555314,0.0,0.0,0.0,0.0037181579199613217,0.09004739336492892,0
0.0,0.35095954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2330382,0.0,0.0,0.0,0.012196688134836415,0.46445497630331756,0
2.6083198,3.4186168,0.0,0.0,1.9250245,0.0,0.0,0.0,0.0,3.5550141,0.0,2.4152668,3.3976226,0.0,0.78397423,0.0,0.0007256167205150705,0.1279620853080569,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025146236524347387,0.44075829383886256,0
2.7251277,6.0314856,0.0,0.0,1.364129,0.0,0.0,0.0,0.0,3.9367547,0.0,0.7442916,5.2224245,0.0,3.429414,0.0,0.0011081839746011357,0.39336492890995256,0
2.493216,4.0901074,0.0,0.0,0.36553875,0.0,0.0,0.0,0.0,1.1006204,0.0,0.0,2.724513,0.0,1.9487356,0.0,0.002199020854020295,0.14218009478672985,0
0.0,5.90971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.32254,0.0,0.0,0.0,0.017530295418134025,0.7962085308056873,0
2.639008,4.2413745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0814506,0.0,0.0,3.277704,0.0,1.1715375,0.0,0.004157458580957093,0.14691943127962084,0
0.0,2.3603058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057897266,0.0,0.0,0.0,0.005702748258857921,0.5308056872037915,0
0.0,3.3845303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.66141,0.0,0.0,0.0,0.008214787500296566,0.22274881516587677,0
0.0,0.0,0.0,0.55665445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016044990485920455,0.5023696682464455,0
0.0,2.0858653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8661513,0.0,0.0,0.0,0.02181815091079407,0.41706161137440756,0
0.0,5.7072005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8147726,0.0,0.0,0.0,0.003801198338522613,0.5781990521327014,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12803848089327377,0.6635071090047394,0
1.5049713,3.1715095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6250086,0.0,0.0,5.0140777,0.0,0.23952012,0.0,0.002783856315989355,0.3459715639810427,0
2.5713267,3.9499638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0571885,0.0,1.1246384,5.9580293,0.0,1.1836147,0.0,0.0037222145770247836,0.2654028436018957,0
4.7851944,7.3540177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8004436,0.0,0.0,5.0453143,0.0,2.762246,0.0,0.001212934418155076,0.26066350710900477,0
0.7219238,3.9106445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5507202,0.0,0.0,4.8122005,0.0,0.334319,0.0,0.002853468466808584,0.13270142180094788,0
2.4229722,5.624304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0806895,0.0,0.0,4.3901286,0.0,0.9688793,0.0,0.0028662275836882425,0.24644549763033177,0
0.6123041,6.717336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.326487,0.0,0.0,0.0,0.02069772944382921,0.6824644549763034,0
3.6238058,5.5690002,0.0,0.0,1.9273031,0.0,0.0,0.0,0.0,6.417884,0.0,0.68834347,6.1720896,0.0,5.336221,0.0,0.0008135083652650668,0.45023696682464454,0
