0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,energy0_N,entropy0_N,inertia0_N,homogeneity0_N,correlation0_N,shade0_N,promenance0_N,variance0_N,idm0_N,energy135_N,entropy135_N,inertia135_N,homogeneity135_N,correlation135_N,shade135_N,promenance135_N,variance135_N,idm135_N,energy45_N,entropy45_N,inertia45_N,homogeneity45_N,correlation45_N,shade45_N,promenance45_N,variance45_N,idm45_N,energy90_N,entropy90_N,inertia90_N,homogeneity90_N,correlation90_N,shade90_N,promenance90_N,variance90_N,idm90_N,class
0.0,0.0,0.0,0.0,0.0,1.1821868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7625237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9965057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7778935,0.0,0.0,0.0,1.8534702,4.93541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9645543,0.0,0.0,0.0,0.0,0.0,0.0,3.4600065,0.0,0.0,0.45032680675591746,0.96167290541896,0.01483326697728471,0.04763225456895094,0.6666666640134521,0.9999999290976808,3.320200979235144e-10,1.5141068390373103e-05,0.002292460426346748,0.2730660223823673,0.9614034624293651,0.014688411467596215,0.04763730059864429,0.6666665462703617,0.9999999287042749,3.326367522643254e-10,1.5392532932271075e-05,0.002288357022640363,0.3416301430908203,0.961227305617931,0.0156917744337876,0.04763872852502038,0.6666665557910069,0.9999999273231723,3.3616451284008336e-10,1.5906844746334257e-05,0.0023504549322326002,0.22157162859530183,0.9606802306315463,0.016372077283680564,0.0476394397918207,0.1106830329780073,0.9999999087520334,4.355065425153996e-10,1.9356201611110655e-05,0.0026399016068778046,0
0.0,0.0,0.0,0.0,0.0,3.308551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2794569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.51558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8615665,0.0,0.0,0.0,2.9109356,6.3856325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6365166,0.0,0.0,0.0,0.0,0.0,2.4187968,0.91947746,0.0,0.0,0.4401921439461441,0.9406264179138917,0.007785178569507063,0.07146448417708944,0.4999999986709584,0.9999999747860916,8.043032654803097e-11,7.904247256016338e-06,0.004140869812419348,0.6351027513404972,0.9402762794554091,0.008246780963221172,0.0714717478949167,0.49999987985219774,0.9999999746852158,8.053799291454588e-11,7.998913466273593e-06,0.0041175538945827424,0.5707302178392861,0.9400472406751142,0.008742013168701365,0.07147425692150818,0.49999988921955596,0.9999999743317314,8.11538895713987e-11,8.191225585728418e-06,0.003980963181430034,0.5949216738036084,0.9394243113186032,0.009357447528512485,0.07147460181914658,0.07875616077947983,0.999999969651895,9.839605091556141e-11,9.443570441291997e-06,0.004044147857872531,0
0.0,0.0,0.0,0.0,0.0,2.5302663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32525736,0.0,2.660639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7825716,0.9136921,0.0,0.22937329,0.0,0.0,0.0,0.0,0.0,0.0,1.9795607,0.0,0.0,0.35368094,1.1077461,3.1079526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4272023,0.0,0.0,0.0,0.0,0.0,0.3667005,0.45974988,0.0,0.12062878,0.46229807421818786,0.9616586345444971,0.002695490299463054,0.04764718835190102,0.6666666553833411,0.9999999991274006,9.434170127784145e-13,8.070977867819594e-07,0.0019275458572651845,0.3080754563785315,0.9613896809987571,0.0033026250266771,0.04765171571368123,0.6666665438748445,0.999999999122559,9.451690096572132e-13,8.205021239680105e-07,0.0018581034890487263,0.410069641252771,0.9612132581921381,0.003212133023372357,0.047653793501986993,0.6666665550962996,0.9999999991055617,9.55192930292679e-13,8.479176170593177e-07,0.0018120641463943814,0.34186926148645547,0.9606657033505224,0.003208725876496954,0.04765427696788595,0.11120304623139401,0.9999999988364551,1.2990672472842462e-12,1.052726853940552e-06,0.0017340897675966783,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5099152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8852775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.223094,0.0,0.0,0.0,0.0,0.0,0.0,2.9905083,0.0,0.0,0.410845280959665,0.9406480828267529,0.010200897420722456,0.07144720466919517,0.500000000112994,0.9999997555823481,1.662428671118331e-09,3.5935369808672977e-05,0.004595325072460575,0.5403085402361776,0.9402985090083394,0.012043821583552678,0.07145219804413673,0.4999998801840515,0.9999997546044761,1.6646541262187808e-09,3.636575461510809e-05,0.005237763481203956,0.39563206902644266,0.9400689749250333,0.012220373902028202,0.07145492890223294,0.4999998893385983,0.9999997511778812,1.6773842116648325e-09,3.7240070315965564e-05,0.00549916037373939,0.2992489017073817,0.939446284345193,0.012469961393548045,0.07145646575581292,0.07847507571715771,0.9999997132808315,1.964205661978787e-09,4.223328647467569e-05,0.00615300540632028,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1928713,0.0,8.537691,0.0,11.038403,0.0,0.0,0.0,4.3805146,0.0,0.0,0.0,0.0,0.0,0.0,0.5588243398277005,0.8525464520293895,0.07623771964748798,0.16657092563696502,0.2500000003164403,0.999954960692659,1.6559209391850711e-06,0.0012250217743646494,0.026057500255028856,0.7075526495892054,0.8519871070613865,0.07591591377961159,0.16658833104985937,0.24999992304012156,0.99995488502296,1.6568513946152382e-06,0.0012311836438594513,0.026490348068786137,0.46663758821720047,0.8516216985850718,0.07625596837284407,0.16659397380747726,0.24999992888170017,0.9999546206146198,1.6621721037603602e-06,0.0012435737394573632,0.02647812549180089,0.5115976628953467,0.8508565204078968,0.07559499387892547,0.16660602456317858,0.03390824127106988,0.999952896895774,1.7248208152364613e-06,0.0012912981711948326,0.02840561691586571,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46207248118959743,0.9819084483520841,0.0025663650156564403,0.02381614333859741,0.999999997436663,0.9999999828714954,5.4982268063922616e-11,5.336005492060344e-06,0.006213121878395288,0.4142072626135472,0.9817434944796203,0.0038005975670484457,0.023816824360933297,0.9999999985000786,0.9999999827233923,5.5141600925754055e-11,5.474062689015489e-06,0.0061504471314681956,0.3126688893440673,0.9816348445369415,0.0036819466291743807,0.023818066679683458,0.999999999495327,0.9999999822016047,5.60527723158239e-11,5.760226457433032e-06,0.00605539551855283,0.34951163333771496,0.981212012984967,0.004027080916513409,0.023817864102597685,0.18581194963198183,0.9999999705251805,1.0192116858978343e-10,8.682423456044824e-06,0.006315518106237412,0
0.0,0.0,0.0,0.0,0.0,3.6031952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4376612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3713126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4927638,0.0,0.0,0.0,1.073656,6.949728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.872804,0.0,0.0,0.0,0.0,0.0,3.1858816,0.0,0.0,0.0,0.45838387347788984,0.9616632712745207,0.005444782800512197,0.04764112250391079,0.6666666564254102,0.9999999971362769,4.601066466012792e-12,1.7823934456316106e-06,0.002262130084587955,0.2957099206205027,0.9613943101827639,0.006370491570036281,0.047645512123353766,0.6666665446226042,0.9999999971203875,4.60961153195572e-12,1.8119955986035712e-06,0.002097115193702584,0.38706789926737584,0.96121771626114,0.006053635313278672,0.04764788693181896,0.6666665553685326,0.9999999970646051,4.658498478892348e-12,1.8725399344481445e-06,0.002055723473784931,0.3048850990477619,0.9606699365668437,0.005966250595795646,0.047648770621490685,0.11051340306407045,0.999999996357194,5.94123609227392e-12,2.2587107319091117e-06,0.0020618042888957146,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37811545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037244774,4.0907655,0.0,0.0,0.0,0.0,0.0,0.0,1.1117377,0.0,0.0,0.07406797190523834,0.8524134159450727,0.019202005746075126,0.16672160864186877,0.25000000032263875,0.9999921367328444,1.6158016082007035e-07,0.0003826643699690629,0.029438328090892283,0.36727697134112663,0.85185934015342,0.02236430248274881,0.16673426378069237,0.2499999230353369,0.9999921235219289,1.6167095154670013e-07,0.00038458917466112016,0.028093573448123986,0.3576172611785936,0.8514969370142486,0.024245862160168156,0.166738032542,0.24999992887963954,0.9999920773597323,1.6219013149986945e-07,0.0003884595124767739,0.028055492590335657,0.2809116427317635,0.8507362893463932,0.026398032409071355,0.16673703824705083,0.0340000281430439,0.9999916362618981,1.7216903189789668e-07,0.0004078753785023179,0.02881649875706187,0
0.0,0.0,0.0,0.0,0.0,0.32213277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5022283,0.0,4.024881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4737742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9880576,3.519549,0.0,0.0,0.0,0.0,0.0,3.107586,0.0,0.0,0.0,0.0,5.2671666,0.0,0.0,0.0,0.0,0.0,0.0,2.445283,0.0,0.0,0.3559076846020207,0.8748595788689576,0.007747517028396801,0.1429302672821682,0.28571428597176496,0.9999997613968655,1.5398218254478605e-09,3.6972755619106474e-05,0.007922234698348967,0.5445110368144708,0.8743453014336316,0.010681510990965355,0.14294243626085537,0.2857142001530766,0.9999997609169018,1.5408577877000934e-09,3.7195418357276345e-05,0.007166205056267389,0.5384972335907563,0.874008347681615,0.0117453401450506,0.14294753678031688,0.2857142066756618,0.999999759239102,1.5467823128336098e-09,3.7643800749897046e-05,0.006794707390994637,0.46801483107280467,0.8732677872198626,0.012699985512904022,0.14294772620554796,0.040096099268029636,0.999999745058453,1.6442725472633217e-09,3.970817644628848e-05,0.006973438282637212,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.44005,0.55340314,1.1257248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6245759380385476,0.6427109860002838,0.08335037069716893,0.3809188703855529,0.11764705898697526,0.9975527384106798,0.0003326111847907622,0.018006277482285726,0.14634608546054662,0.7528571632197782,0.6420258024356399,0.10059756704844562,0.38093504507454823,0.1176470192056636,0.9975516328457334,0.0003326614281637421,0.018030632534986657,0.15282742655353487,0.7534271239025172,0.6415787850060655,0.10957271322577501,0.3809328631115386,0.1176470222160987,0.9975477755774742,0.0003329486750033413,0.018079337789772113,0.15775011213973858,0.781506628780298,0.6408227985902766,0.11777345499544928,0.38092810046080466,0.011691023813575997,0.9975227418316085,0.00033636653627741164,0.018263461179107227,0.16170185038276558,0
