0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,energy_N,entropy_N,kurtosis_N,maximum_N,mean_N,meanAbsoluteDeviation_N,median_N,minimum_N,range_N,rootMeanSquare_N,skewness_N,standardDeviation_N,uniformity_N,variance_N,class
0.0,0.19904505,0.0,0.0,0.0,0.03431346,0.0,0.0,0.029754365,0.12423923,0.0,0.0,0.0107079055,0.0,0.0,0.13147743,0.19272524,0.026632978,0.17235301,0.0,0.0,0.0,0.030675128,0.0,0.0004645298818294109,0.46585861009496543,0.019056871412089706,0.11111111111111105,0.08089956589922509,0.16913624538214622,0.0714285714285714,0.28965517241379307,0.17333333333333334,0.08015429661626527,0.7806262207479977,0.1677977999364224,0.1506122115797243,0.04208827473343978,0
0.0,0.0,0.21652743,0.4140936,0.0,0.04679181,0.39704135,0.0,1.0195192,0.060871504,0.68043786,0.0,0.0,0.13851085,1.005077,0.0,1.3320713,0.0,2.0472734,0.0,0.0,0.0,0.45760316,0.0,0.00037025024755850096,0.4597303022116016,0.058436773162767894,0.18518518518518512,0.10602892489980842,0.19588751070317645,0.09920634920634919,0.13103448275862067,0.3288888888888889,0.11407388125687912,0.7221098388121141,0.22824427903329267,0.15526088370250285,0.06966997191634863,0
0.0,0.0,0.17459336,1.6027274,0.0,0.0,0.21568106,0.0,1.2620145,0.0,1.0667087,0.0,0.0,0.0,0.04120396,0.0,0.55704,0.0,1.6510853,0.0,0.0,0.0,0.3583047,0.2984272,0.0027114821624936456,0.5622645934703131,0.04782169249676186,0.26543209876543206,0.27486660732870893,0.14422576943305732,0.25396825396825395,0.39999999999999997,0.21333333333333332,0.2688712599655586,0.7913248714827209,0.1559551849623927,0.10467135466099178,0.03745517451661114,0
0.0,0.0,0.0,0.568205,0.0,0.0,1.3942442,0.0,5.0104895,1.2973218,0.09007626,0.0,0.0,0.41054752,3.741541,0.0,4.4458942,0.0,4.7016053,0.0,0.0,0.0,0.30429184,0.0,0.001728116447875656,0.5288816450317652,0.035019313468121455,0.5679012345679012,0.36805414041895934,0.41299362029648623,0.3571428571428571,0.11724137931034483,0.6133333333333333,0.41134570214734645,0.7654818447088656,0.4686300628957677,0.11636194079789586,0.2444586703668523,0
0.0,0.04941822,0.0,0.074230306,0.0,0.0,0.8464716,0.0,3.4847002,0.0,1.4075309,0.0,0.0,0.0,1.4509133,0.0,3.3257103,0.0,3.0412052,0.0,0.0,0.0,0.4438126,0.0,0.0016875202699798925,0.4075457483178856,0.03180830042013526,0.28395061728395055,0.36755130215663423,0.12172679440111005,0.365079365079365,0.5793103448275861,0.1111111111111111,0.3574064725098638,0.7569969764333314,0.12411938406670123,0.19408862636025453,0.02625208766328715,0
0.0,0.0,0.0,0.44020313,0.0,0.0,0.9442781,0.0,3.1408873,0.0,0.60464466,0.0,0.0,0.0,1.393533,0.0,2.6070862,0.0,1.3332491,0.0,0.0,0.0,0.0,0.0,0.001551953459040525,0.5616987781556432,0.025254780587812893,0.26543209876543206,0.19597530008555686,0.2177742782996286,0.1428571428571428,0.33793103448275863,0.25333333333333335,0.2005982314310264,0.8605471412612068,0.2249056136990523,0.1060314148703368,0.06797489947119864,0
0.0,3.646349,0.0,0.0,4.6679187,7.8340855,0.5794134,0.0,0.0,1.701107,0.0,1.6690466,0.0,0.0,0.0,1.160485,0.0,1.6421616,0.0,0.0,0.0,2.393939,2.4079902,0.7172623,0.583255771947745,0.2431754317420488,0.5036069164802769,0.3580246913580246,0.5293983996199247,0.04390708349643045,0.5317460317460316,0.3310344827586207,0.3244444444444444,0.5148403661020201,0.20423173596384026,0.07132942744365439,0.48531507526204026,0.01169686300702404,0
0.0,0.0047798073,0.29319367,0.24741557,0.0,0.3066472,0.17078023,0.0,0.56125593,0.0,0.4003148,0.0,0.0,0.0,0.5117146,0.0,1.092869,0.0,1.6625918,0.0,0.0,0.0,0.5781227,0.0,0.0030224256533199056,0.5025277824235276,0.04389185509387838,0.2777777777777778,0.35335441542063284,0.15502879728488816,0.365079365079365,0.496551724137931,0.15999999999999998,0.3471078515986443,0.662017562159829,0.16437022173584506,0.13955963163921162,0.040721362730293705,0
0.0,0.0,0.0,0.0,0.0,1.2322451,1.8183239,0.0,0.7515759,0.0,0.0,1.6553291,1.5173103,0.0,0.6690087,0.0,0.0,0.0,0.14918098,0.0,0.0,0.0,0.0,0.0,0.016248457877636645,0.7133892705224566,0.043565597880793325,0.2962962962962963,0.3109443236947568,0.2310016670860784,0.34126984126984117,0.24137931034482757,0.3377777777777778,0.31573206713662616,0.680828398088416,0.24613119817032006,0.05676777907039459,0.07909311377194791,0
0.0,0.0,0.44225055,0.63573074,0.0,0.0,0.7464198,0.0,2.0122864,0.0,1.4409308,0.0,0.0,0.0,1.1946254,0.0,1.4021611,0.0,3.378219,0.0,0.0,0.0,0.3605637,0.0,0.0016754486405586501,0.49898046332194557,0.03684695118120765,0.28395061728395055,0.31931754317506356,0.17052183644647656,0.31746031746031744,0.42068965517241375,0.21333333333333332,0.31506187088366344,0.7333275584534624,0.17877352389976112,0.12931370124488922,0.04660768787513597,0
0.0,0.0,0.0,0.50316143,0.0,0.0,2.1225388,0.0,3.544524,0.0,0.3315877,0.0,0.0,0.0,2.0261486,0.0,1.7965875,0.0,2.0781322,0.0,0.0,0.0,0.0,0.0,0.00036706331356374934,0.49756693117036865,0.024143543377386306,0.2777777777777778,0.18885403961201153,0.2824542181706114,0.13492063492063489,0.23448275862068962,0.3288888888888889,0.20624120364045484,0.7992215546027988,0.2990840259604649,0.12141586244505001,0.11036649758204503,0
0.0,0.0,0.0,0.0,0.888635,0.8659124,0.6394213,0.38534278,0.0,0.0,0.0,0.64315206,0.0,0.0,0.09621956,0.042032644,0.056286626,0.0,0.0,0.0,0.0,0.0,0.3621574,0.0,0.009373797462952138,0.6239990208315934,0.009978691106473696,0.28395061728395055,0.32884648893535473,0.2237187568266179,0.3452380952380951,0.4413793103448276,0.2,0.3291255210421763,0.7527261392684885,0.21657332446693336,0.08590317292393912,0.06383205970320402,0
0.0,0.0,0.0,0.38943124,0.0,0.0,0.095863506,0.0,1.298052,0.0,0.7466359,0.0,0.0,0.0,0.24689937,0.014805597,0.0,0.0,0.0,0.36179876,0.3350681,0.0,0.61601704,0.0,0.0030613956013454497,0.5322820400058849,0.0285449607798854,0.2530864197530863,0.31401609912130046,0.1302405903709905,0.2936507936507936,0.5103448275862069,0.13333333333333336,0.30503707646479095,0.7660754151254977,0.13077029687798586,0.11620287307783017,0.028441767569944043,0
0.0,0.07903553,0.0,0.0,0.0,0.0,0.28853604,0.0,0.124032184,0.0,0.0,0.0,0.24707642,0.0,0.049707666,0.0,0.20510252,0.00065872446,0.35077825,0.0,0.0,0.035206497,0.0,0.011277742,0.004561333532082849,0.6447893204735525,0.029716891605713072,0.26543209876543206,0.23447279042730362,0.18747446029741688,0.2142857142857142,0.35172413793103446,0.24444444444444446,0.23393816813351587,0.8204521201197579,0.1950188450976131,0.07882758199957812,0.05369502840662137,0
0.0,0.0,0.0,0.13145673,0.0,0.0,1.5467228,0.0,4.6061034,0.0,0.45621195,0.0,0.0,0.0,2.234074,0.0,3.0055537,0.0,1.1215982,0.0,0.0,0.0,0.0,0.0,0.002777689971623867,0.606860206240203,0.0359097191932883,0.33333333333333326,0.27425136285564955,0.33225700241303163,0.2857142857142856,0.13793103448275862,0.43111111111111117,0.3005878200027069,0.6964671028963539,0.3628889818028639,0.08874011661146528,0.15475549391199564,0
0.0,0.0,0.598712,2.958171,0.0,0.30040768,0.43634173,0.0,2.604771,0.0,2.98689,0.0,0.0,0.0,1.0992726,0.0,3.5505323,0.0,4.69445,0.0,0.0,0.0,1.2265377,0.0,0.006626496545111872,0.6672270119431866,0.029507333861997907,0.7160493827160493,0.6482183307196379,0.3408571053350411,0.6507936507936507,0.503448275862069,0.4711111111111111,0.6615058049874586,0.7897310040305716,0.36719054272019225,0.06731326193756251,0.15801181735447356,0
0.0,0.0,0.0,0.6858669,0.0,0.0,1.5054547,0.0,4.10295,0.0,0.29176313,0.0,0.0,0.0,2.376496,0.0,3.1269855,0.0,3.2311792,0.0,0.0,0.0,0.0,0.0,0.0008505897047562693,0.37844256956832034,0.03058806213486379,0.2901234567901234,0.35378405064761587,0.13137772552263238,0.33333333333333326,0.5586206896551724,0.1288888888888889,0.34511995740932067,0.7758939229542647,0.14043709777049543,0.1995188646814225,0.03176637048016586,0
0.0,0.0,0.6712463,1.0754436,0.0,0.53928244,0.37385598,0.0,0.51918346,0.0,1.0024446,0.0,0.0,0.0,0.23965037,0.0,0.0,0.0,0.761673,0.0,0.0,0.0,0.12951386,0.03008508,0.0020622947724337464,0.6418934105080828,0.026879145848514613,0.2962962962962963,0.17954571249986018,0.27191727121858006,0.19841269841269837,0.24137931034482757,0.3377777777777778,0.1958472271939824,0.7580721007813681,0.2888671641608124,0.07691799003212096,0.10393946157481358,0
0.0,0.005633942,0.011062271,0.0,0.013595266,0.0059411773,0.0,0.00830437,0.0,0.0,0.0,0.010486418,0.010269063,0.0,0.0,0.0061936798,0.0,0.010398764,0.0,0.0,0.0062494227,0.0,0.0059740557,0.008446775,0.007579976562810853,0.45052590245615354,0.18261318353980244,0.3271604938271605,0.45539587892534317,0.15127258699787288,0.5,0.32413793103448274,0.30666666666666664,0.45045682968485823,0.43740251756777937,0.190380992764712,0.1971349393761614,0.051623211521118935,0
0.0,0.0,0.0,1.030288,0.0,0.0,1.2047094,0.0,2.7980907,0.0,1.1437187,0.0,0.0,0.0,0.8712009,0.0,0.42369264,0.0,0.05741249,0.3001626,0.28904682,0.0,0.0,0.0,0.0031049136318102334,0.6188829078666277,0.01800425185560823,0.26543209876543206,0.22244216557506458,0.2330787343585028,0.1865079365079364,0.35172413793103446,0.24444444444444446,0.22805695335406706,0.8158094159798863,0.23587141567427275,0.0837114016444134,0.07361763548542632,0
0.0,0.44530156,0.0,0.0,0.0,0.0,1.2312474,0.0,1.8199447,0.0,0.956172,0.15622663,0.0,0.0,0.74166715,0.1450995,0.53970104,0.0,0.0,0.0,0.0,0.0009684991,0.0,0.0,0.003664408189797277,0.6763583838036281,0.013878833822885975,0.2716049382716049,0.19681670254410533,0.28882746317620184,0.17460317460317454,0.28965517241379307,0.2888888888888889,0.21318710543989194,0.7992278096193107,0.2927616567466652,0.06756317801080222,0.10636717171195835,0
0.0,0.0,0.0,0.20067734,0.0,0.09866888,0.5296726,0.0,1.7377146,0.18580957,0.0,0.0,0.0,0.0,1.2171433,0.0,1.2856976,0.0,1.2442479,0.0,0.0,0.0,0.0,0.0,0.0002879320403183607,0.3281997495183929,0.04663686333863325,0.05555555555555547,0.09833845735836566,0.06101248143727617,0.0793650793650793,0.4275862068965517,0.04444444444444445,0.08537487692161716,0.8454926650797217,0.05816723039632779,0.2488801415903626,0.008849254192491992,0
0.0,0.0,0.0,0.50439024,0.0,0.0,2.0484269,0.0,6.589565,1.263752,0.0,0.0,0.0,0.0,4.6008096,0.0,5.0608077,0.0,5.584685,0.0,0.0,0.0,0.0,0.0,0.0014636545382850001,0.4243842610539156,0.04753773972095215,0.5740740740740741,0.5455378050905448,0.2330139059275086,0.5317460317460316,0.5172413793103448,0.36,0.5465852890222836,0.7571459390460304,0.26017609929453356,0.16322025046538066,0.08689594743353779,0
0.0,0.0,0.0,0.7259114,0.0,0.0,1.3763855,0.0,5.1610537,1.3174789,0.0,0.0,0.0,0.27260402,3.4629414,0.0,3.7538416,0.0,3.0342705,0.19350106,0.0,0.0,0.0,0.0,0.00035709148644746036,0.32126219826668934,0.019691140231254088,0.30246913580246904,0.40107011313998,0.16673151257406704,0.40476190476190466,0.5724137931034483,0.1288888888888889,0.39417093315569873,0.7398136726973075,0.1668232254954876,0.22970135662770197,0.04169746408542862,0
