0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,class
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4697843,0.0,0.0,0.0,0.0,8.874659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7.2098536,0.0,4.8884177,4.210825,0.0,2.6416159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9416213,0.0,0.0,0.79303944,0.0,0.0,0.0,5.3139205,0.0,0.0,0.0,0.0,7.9270678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.868528,0.0,0.0,1.8555484,0.0,0.0,0.0,0.0,1.3148826,0.0,0.0,3.0900578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.118351,0.0,0
5.0498624,0.0,3.975124,0.931585,0.0,0.8931977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3770843,0.0,0.0,0.32597202,0.0,0.9532838,0.0,2.0707643,0.0,0.0,0.0,0.0,4.651673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7391531,0.0,0.0,2.4342437,0.0,0.0,0.0,0.0,2.6187332,0.0,0.0,2.8815973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8291092,0.0,0
4.502168,0.0,0.2488502,4.5984974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7069416,0.0,0.0,2.8713217,0.0,0.53296244,0.0,5.9425483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13033566,0.0,0.0,1.4543728,0.0,0.0,0.0,0.0,0.0,3.767374,0.0,0.0,1.5034561,0.0,0.0,0.0,0.0,4.4273896,0.0,0.0,4.230679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98641664,0.0,0
5.639299,0.0,2.1316957,4.1496344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6664982,0.0,0.0,4.1809707,0.0,0.0,0.0,7.071923,0.0,0.0,0.0,0.0,4.9220824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3132944,0.0,0.0,4.8130736,0.0,0.0,0.0,0.0,2.9438205,0.0,0.0,4.2010546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.361555,0.0,0
0.93099856,0.0,0.0,2.964352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3277698,0.0,0.0,0.0,0.0,1.3949208,0.0,0.51290876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0640073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,6.7147846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.449109,0.0,3.3769903,27.958845,0.0,10.932885,0.0,0.0,0.0,29.36087,0.0,0.0,0.0,0.0,26.125402,0.0,0.0,0.0,12.430456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.964518,10.352683,0.0,0.0,0.0,31.736382,3.4449728,0.0,0.0,0.0,17.081196,0.0,18.9624,0.0,0.0,0.0,0.0,21.60215,0.0,0.0,0.0,21.459396,0.0,13.922503,0.0,4.6431365,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7166471,0.0,0.0,0.0,0.0,4.285888,0.0,0.40659055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3080893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4.8750415,0.0,2.423922,3.395922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4460008,0.0,0.0,2.3098178,0.0,0.31207654,0.0,4.3364286,0.0,0.0,0.0,0.0,3.278504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.524513,0.0,0.0,2.5992212,0.0,0.0,0.0,0.0,3.814218,0.0,0.0,4.2563343,0.0,0.27406958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5293622,0.0,0
0.0,0.0,0.0,1.465355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18723,0.0,0.45014983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3343097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
