0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,compactness1,compactness2,sphericalDisproportion,sphericity,area,surfaceArea,surfaceVolumeRatio,volume,class
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18023907,0.0,0.0,0.0,1.344814,0.0,0.0,0.0,0.0,0.0,8.35224,0.0,0.0,0.0,0.0,0.022542658850950588,0.00908203459786093,0.4394172343660918,0.08455697126793474,0.09928443649373882,0.07271989846163461,0.21943734495258474,0.022542658850950584,0
0.0,0.3095297,2.3962474,0.0,7.4875245,0.0,0.0,1.2775563,0.0,0.0,0.0,0.0,2.720431,2.1054323,1.9055732,0.0,1.0756152,0.0,0.9853739,1.7912014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5570564,0.0,0.0,0.0,2.155235,0.0019089944513054216,0.007732986906224639,0.4660975850728064,0.3527853868515206,0.018336314847942757,0.010425122150672263,0.4890704465655507,0.0019089944513054214,0
0.0,0.0,7.813975,5.2013993,0.0038653547,0.0,0.0,0.90861315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.663986,0.0,0.0,0.0,0.0,0.010584265363274253,0.017672755504764548,0.33712009773941454,0.17560644007155635,0.04561717352415027,0.04149399971629216,0.22820662643521403,0.010584265363274252,0
3.4382365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8326879,0.0,0.0,0.0,16.489073,13.428718,0.0,0.0,2.4529076,0.0,0.0,0.0,0.0,1.5325553,0.0,0.031109217094849626,0.0005721035568286242,0.871733029523296,0.03330961546852293,0.22808586762075134,0.09177467253668349,0.3657519170172462,0.031109217094849626,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91918945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.316334,0.0,0.0,0.0,0.0,0.00897966638256423,0.004299683031932842,0.5677685083098902,0.12639955803430494,0.06574239713774598,0.03660736995152594,0.3752978464261701,0.008979666382564228,0
0.0,0.0,4.9850883,1.8319784,4.395246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9334009,0.0,0.0,0.0,0.0,0.0,0.0,2.0783541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.658803,0.0,0.0,0.0,2.8442879,0.006018333304343289,0.058806935199348646,0.1904385651226269,0.37064136778204637,0.01699463327370304,0.026828640806821416,0.178411657012612,0.006018333304343288,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7616611,0.0,0.0,0.0,0.0,0.0,6.5073504,0.0,0.0,0.0,0.0,0.0061487885060270316,0.004850968870564143,0.5465066584174759,0.16574849569035618,0.048747763864042934,0.02728526764034074,0.4085541296187848,0.00614878850602703,0
0.0,0.0,1.6913154,0.0,5.156489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4353172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.973999,0.0,0.0,0.0,0.0,0.00673583691360387,0.009877709196118876,0.42575692225574535,0.19354345165238676,0.040697674418604654,0.029306864815361468,0.3208657709944078,0.006735836913603868,0
0.0,0.0,6.897518,3.642535,0.0,0.0,0.0,3.3424904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.289215,0.0,0.0,0.0,0.0,0.0019742220521472937,0.006926662027333126,0.48472687071476583,0.3365284489894001,0.019677996422182466,0.010730617294480242,0.5014979650508126,0.001974222052147293,0
0.0,0.0,1.4948164,5.205067,2.2101753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5467503,0.42125386,0.51710534,0.0,0.0,0.0,0.0,0.0484539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.07274,0.0,0.0,0.0,3.5245123,0.0023873301908124756,0.003562100078174515,0.6010267531812058,0.25680093763493933,0.028622540250447227,0.012616638738607749,0.5760998668576921,0.002387330190812475,0
0.0,0.0,6.119454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.874023,0.0,0.0,0.0,0.0,0.0,8.623102,0.0,0.0,0.0,0.0,0.015619836148266689,0.010926189423216178,0.40961641822387995,0.11599955277280859,0.0720035778175313,0.055546986955147704,0.23500234425014435,0.015619836148266685,0
0.0,1.1092246,10.853623,0.0,10.832467,0.0,3.7711334,0.0,0.0,0.0,0.0,0.0,0.0,1.7152845,0.089010015,3.1548557,0.0,0.0,2.7069955,5.710574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.213444,0.0,0.0,0.0,2.6136947,0.0024308152580403896,0.037269890483671415,0.24031966605323496,0.5178179378760774,0.009391771019677997,0.012810609220093168,0.27456282481303457,0.0024308152580403888,0
