0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,class
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9682786,1.7138071,0.0,0.0,3.1593537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68309724,0.0,0.0,4.801018,0.0,0.9876509,0.0,0.0,0.0,0.0,0.0,2.247708,1.6772583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.08666,0.0,0.0,0.0,0.7647247,0.0,0.0,0.0,0.3976234,0.0,0.2463871,0.0,0.0,0.0,0.0,3.4486074,3.7322614,0.0,0.0,0.0,0.0,0.8148039,1.3211707,0.0,0.0,0.73028165,2.2732823,0.0,5.332494,0.0,0.0,0.0,0.58887386,0.0,0.0,1.1342291,0.0,0.0,3.0639458,1.0107715,4.627641,0.0,1.531404,2.2153697,0.0,0.0,0.0,5.354691,3.477846,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1268435,6.522817,0.0,0.0,5.152845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.622296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8594214,0.0,0.0,0.0,0.0,0.0,0.0,4.7888145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333182,3.0935354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.424615,2.7307549,0.0,0.0,2.3831284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20535934,0.9279341,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.227107,5.8741765,0.0,0.0,5.2748237,0.0,0.0,0.66690236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7167323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4678736,0.0,0.0,0.0,0.0,0.0,0.0,1.0935068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7645954,2.4479985,0.0,0.0,0.0,0.0,6.354837,0.0,0.0,0.0,8.710484,3.9206364,1.1082709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9455955,5.641916,0.0,0.0,0.0,0.0,0.0,0.0,1.9077139,4.1297646,0
0.0,0.0,0.0,0.0,0.0,2.8522568,0.0,1.2199678,10.76499,0.0,0.0,7.9990373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5316475,0.0,0.0,0.0,0.0,0.0,0.0,3.6439335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7818063,1.9655441,0.0,0.0,0.0,0.0,0.0,1.0963912,0.0,0.0,0.0,0.0,0.0,1.7842206,0.0,0.0,0.0,1.2759873,0.0,0.0,0.0,0.0,0.0,0.4236472,0.0,0.0,0.0,0.0,4.8675284,8.94804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.55259,5.2614875,0.0,4.8458257,0.0,0.0,0.0,0.0,0.0,0.0,1.0732803,0.0,0.0,3.6764522,0.0,5.8649993,0.0,0.0,0.0,0.0,0.0,0.0,6.052656,3.7021706,0
0.0,10.472168,0.0,0.0,0.0,14.076003,0.0,0.0,21.303493,0.0,0.0,15.971035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8468546,2.9059365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.198202,0.0,0.0,0.0,0.0,0.0,0.95411474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.959496,6.0129943,0.0,0.0,1.9144764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2188525,0
0.0,0.0,0.0,0.0,0.0,0.8274425,0.0,10.320966,8.47581,0.0,0.0,7.529018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2938868,0.0,0.0,4.0987105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8531406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4964843,0.0,0.0,0.0,0.29781386,0.0,0.0,0.0,0.0,0.0,0.0,2.135821,6.1550174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7334829,12.025894,4.253594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9427927,0
0.0,1.3228098,0.0,0.0,0.0,4.9366164,0.0,0.818873,9.167356,0.0,0.0,7.604316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30655107,0.0,0.0,6.437388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7221556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6074061,0.0,0.0,0.0,1.2569435,0.0,0.0,0.0,1.3393081,0.0,2.0058174,0.0,0.0,0.0,0.0,4.4248366,5.2016854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0575347,5.041316,0.0,0.59580076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5402117,0.0,3.1466913,0.0,0.9441407,0.0,0.0,0.0,0.0,3.293598,3.5999985,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3148603,5.5106974,0.0,0.0,2.804397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42315808,0.0,0.0,0.0,0.0,0.0,0.0,0.8264884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8039265,1.9696791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.368092,0.0,0.0,0.0,5.088625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5145364,8.815925,0.0,0.0,0.0,0.0,2.4683402,0.08653946,0.0,0.0,7.8328023,6.187081,0.0,3.9201007,0.0,0.0,0.0,0.0,0.0,0.0,2.0063334,0.0,0.0,6.5411344,1.6830585,6.142776,0.0,0.0,0.0,0.0,0.0,0.0,7.3676577,4.926589,0
0.0,0.0,0.0,0.0,0.0,2.658322,0.0,0.3574568,11.698828,0.0,0.0,13.389763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.133595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1604465,2.6834192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3346229,0.0,19.804604,7.7215576,0.0,0.0,17.326889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.70108,0.0,0.0,0.0,0.0,1.864256,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.374679,10.7719145,0.0,0.0,1.0559748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.179514,0.0,2.666413,4.3961005,0.0,0.0,0.0,3.0628703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5336645,0.0,0.0,0.0,0.0,0.0,0.0,5.0233355,0.0,0.0,0.0,0.0,0.0,2.006442,0.0,0.0,0.0,1.1098175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.308483,7.3871193,0.0,0.0,0.0,0.0,1.1470176,0.0,0.0,0.0,8.2159395,5.359349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.579942,0.0,4.4768353,0.0,0.0,0.0,0.0,0.0,0.0,9.428847,12.719889,0
