0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,energy0_N,energy45_N,energy90_N,energy135_N,entropy0_N,entropy45_N,entropy90_N,entropy135_N,inertia0_N,inertia45_N,inertia90_N,inertia135_N,homogeneity0_N,homogeneity45_N,homogeneity90_N,homogeneity135_N,correlation0_N,correlation45_N,correlation90_N,correlation135_N,shade0_N,shade45_N,shade90_N,shade135_N,promenance0_N,promenance45_N,promenance90_N,promenance135_N,variance0_N,variance45_N,variance90_N,variance135_N,idm0_N,idm45_N,idm90_N,idm135_N,class
0.0,0.0,0.0,0.0,3.3220289,0.0,0.0,0.0,0.0,0.0,4.61056,0.0,2.769908,0.0,1.0535419,0.0,0.0,0.0,14.615911,0.0,0.0,3.6170156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66022456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22893466,0.0,0.0,0.35765493,0.0,0.0,0.0,9.316667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2463667,0.099970266,0.0,0.0,0.0,0.0,0.0,4.176566,0.0,0.0,0.40670240882741443,0.37783028887148534,0.27695959642286955,0.5323893402868836,0.9406545692052172,0.9400746186913327,0.9394515042707406,0.9403039935513873,0.02108508280158824,0.02314093016133747,0.024126544230431084,0.02212598705271395,0.0714377426005621,0.07144735885674268,0.0714478705707,0.07144488854029596,0.500000000031663,0.49999988933403494,0.07845539641516376,0.4999998801797926,0.9999994027091669,0.9999993919458382,0.9999993005877674,0.999999400319512,5.472016478140908e-09,5.521243819791611e-09,6.449705750658219e-09,5.4793417303775086e-09,6.519650368672901e-05,6.756358410919133e-05,7.653628745924263e-05,6.597733838549883e-05,0.007523557633107442,0.006857894589433274,0.006904110200804435,0.007234242434736122,0
0.0,0.0,0.0,0.0,3.2099555,0.0,0.0,0.0,0.0,0.0,2.0340672,0.0,4.8979616,0.0,0.0,0.0,0.0,0.0,6.4591904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8332304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.514815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.321823,0.0,0.0,0.0,0.0,0.0,1.2396541,0.0,0.0,0.0,0.0,0.0,0.0,7.946259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8330874,0.0,0.0,0.0,0.0,0.0,3.0819256,0.0,2.1153193,0.4420425926668966,0.29565178826178207,0.43499512029062465,0.24668247803362192,0.9616793977733942,0.961232998958132,0.9606849484354608,0.9614099052774108,0.020633144308265093,0.020673538705680915,0.020297969705381128,0.02132567404140286,0.0476185667773593,0.047625574469986505,0.04762796346053863,0.04762321785171833,0.6666666589320808,0.6666665556865428,0.11006999812968532,0.6666665457014155,0.9999999690718857,0.9999999682978314,0.9999999618118319,0.9999999689002786,1.0983861142128862e-10,1.1120966754431432e-10,1.3619322566935622e-10,1.1004261629204352e-10,8.7086704953315e-06,9.149121205761292e-06,1.0838022105383215e-05,8.853305081548325e-06,0.0020757453778833756,0.002580985393886747,0.0028399566311775727,0.002454194380617904,0
0.0,0.0,0.0,2.8334916,1.323584,0.0,0.0,0.0,0.0,0.0,6.5440764,0.0,10.186685,0.0,0.5145076,0.0,0.0,0.0,10.138873,0.0,0.0,2.080392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.082843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.379622,0.0,0.26188526,0.0,0.0,1.9318287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09014062,2.7959251,0.0,0.0,0.0,0.0,0.0,2.8545864,0.0,0.0,0.42777902787993916,0.21511900876038248,0.28392710126458387,0.20475585318512468,0.9616963272562642,0.9612492636572805,0.9607022473270379,0.9614261707201008,0.020848353114609447,0.021021548784052786,0.020986936178259846,0.02103400441061393,0.04760464849631915,0.04761236782189802,0.04761513289744772,0.04761016758513403,0.6666666657665107,0.6666665559748891,0.11063372843805354,0.6666665467473832,0.9999996762329089,0.9999996681298133,0.9999995847239975,0.9999996744364567,2.5153246408461834e-09,2.546722165641981e-09,3.284289947674577e-09,2.5199964672388614e-09,4.167459299851293e-05,4.3782332417764344e-05,5.316681640900336e-05,4.236672976148633e-05,0.007754908428999059,0.007162395227473228,0.007757531865943895,0.007356499534162694,0
0.0,0.0,0.0,2.6283085,0.0,0.0,0.0,0.0,0.0,0.0,3.0438223,0.0,4.762373,0.0,0.0,0.0,0.0,0.0,6.9028096,0.0,0.0,3.3579376,0.0,0.0,0.0,0.0,0.0,2.4532206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6793152,4.490557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4967605,0.0,0.0,0.0,0.0,3.4818082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64981323,0.0,0.0,0.0,4.159253,0.0,0.0,0.0,0.0,5.704058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1426184,0.2417939,0.0,0.0,3.0256414,0.0,0.0,5.436577,0.0,0.0,0.46609913115630175,0.3358868484417735,0.39751707038800477,0.4269116254403487,0.9819005069272502,0.9816270041652863,0.9812035033712228,0.9817353789397504,0.0018938374958303293,0.002549173824073945,0.0026917245505406117,0.0023760404069147045,0.02382095339749299,0.023823340606151402,0.023823671313231706,0.023822616757696456,0.9999999913850214,0.9999999986460244,0.18581194957545374,0.9999999962937233,0.9999999973006888,0.9999999971951199,0.9999999953553393,0.9999999972773492,4.680231855266155e-12,4.771354784033819e-12,8.675748459990456e-12,4.693793652073549e-12,1.5568206819469145e-06,1.6805903421649611e-06,2.530780304888409e-06,1.5970998703339064e-06,0.0032632279861949673,0.0032814685820193664,0.0032699152801611425,0.0032370637059527143,0
0.0,0.0,0.0,0.0,2.7814927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.612125,0.0,8.905687,0.0,0.0,0.0,10.791263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1619935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.63281,0.0,10.304074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1976545,0.0,0.0,0.0,0.0,4.847407,0.0,5.01197,15.837384,0.0,0.0,0.0,0.0,6.8607135,0.42506745324780015,0.36831771873968966,0.4530228731785824,0.5285050758422956,0.7606635592135378,0.7595768568894229,0.7587817707820237,0.7600071475268663,0.17642279922094412,0.18580432089313306,0.18957139207721732,0.18690865760830902,0.26189775678445965,0.2619235439390318,0.2619329485597674,0.2619144005660107,0.16666666689531157,0.16666661637918817,0.019855017019151575,0.16666661224608062,0.9988085033924718,0.9988036518747003,0.9987761621887583,0.9988074230970783,0.00012852075804002888,0.00012878252013448594,0.00013185326389495323,0.00012855972463490532,0.011046185749570473,0.0111362588998004,0.011383230914040776,0.011076171516446092,0.18338878515781845,0.1988633273687319,0.1957908227228201,0.19556111549296104,0
0.0,0.93726283,0.0,0.0,0.3720161,0.0,0.0,0.0,0.0,0.0,2.7698085,0.0,0.4971608,0.0,7.190174,0.0,0.0,0.0,9.077699,0.0,0.0,2.7271864,0.0,0.0,0.0,0.0,0.0,3.592258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9169637,2.660312,0.0,0.0,0.0,0.39649162,0.0,0.0,0.0,2.754477,0.0,0.0,0.0,0.0,2.0738127,0.0,0.0,1.5008104,0.0,0.0,0.0,0.0,0.0,6.9378047,0.0,0.0,0.0,6.943067,0.0,0.0,0.0,0.0,4.243498,0.0,0.0,0.0,1.2880478,0.0,0.0,0.0,0.0,0.0,0.0,6.849652,0.0,0.0,0.0,0.5149033,0.3262738,0.0,1.6602811,0.0,2.1405365,0.41002691121769813,0.4751379281896069,0.39264654265766197,0.2872211911376469,0.9190716248276749,0.9183859265334282,0.9177111199509769,0.918657238926367,0.004696932198465561,0.007753664546125256,0.008831046178447845,0.0063615992032439355,0.09528907090831074,0.09529640320604343,0.09529520648962564,0.0952949528838376,0.40000000031550936,0.39999990039647537,0.06030760685835071,0.3999998921628093,0.9999998581170638,0.9999998561553213,0.9999998393748748,0.9999998576811414,7.878863552535079e-10,7.933279412531831e-10,8.978163763428611e-10,7.886961457838472e-10,2.5550344446387758e-05,2.6260824788417986e-05,2.8937348692040236e-05,2.578535418417535e-05,0.008317435771502816,0.006401140211541228,0.006287697647311769,0.007083878363806345,0
0.0,0.0,0.0,0.569208,2.7732477,0.0,0.0,0.0,0.0,0.0,6.884973,0.0,2.5615833,0.0,0.535868,0.0,0.0,0.0,11.684096,0.0,0.0,3.6518133,0.0,0.0,0.0,0.0,0.0,4.3570023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5033834,2.1758122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.307862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.947824,0.0,1.8112594,0.0,13.384109,0.0,0.0,0.0,0.0,6.900457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.18567,0.24394003,0.0,0.0,0.0,0.0,0.0,5.5113225,0.0,0.0,0.4510178762660418,0.344229023954251,0.22988586680310621,0.2723745389803857,0.9616694837456656,0.96122390477842,0.9606762849056022,0.9614006481655346,0.01376798338588015,0.015046215738407785,0.015467463198905615,0.015762609376111545,0.04763547996534191,0.047641845056768786,0.047643052537602454,0.047639190925309695,0.6666666615673186,0.6666665557046323,0.11071609615422223,0.6666665457938324,0.9999999709561663,0.9999999702292716,0.9999999625376936,0.9999999707950149,1.0100798481371459e-10,1.0226880883499555e-10,1.3289769768271937e-10,1.0119558464091434e-10,8.351263527266662e-06,8.773637939433506e-06,1.0690239213549611e-05,8.48996222072891e-06,0.005514776603762871,0.004687645282621845,0.004430988134109335,0.0048537321135629615,0
0.0,0.0,0.0,2.0297198,0.0,0.0,0.0,0.0,0.0,0.0,2.0376823,0.0,3.0195441,0.0,0.0,0.0,0.0,0.0,4.9175067,0.0,0.0,2.1428583,0.0,0.0,0.0,0.0,0.0,0.37362435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35124785,2.2799525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.323185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1332943,0.0,0.0,0.0,4.8225384,0.0,0.0,0.0,0.0,3.6184947,0.0,0.7654462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4589858,0.0,0.0,0.0,0.020959325,0.0,0.0,2.8954709,0.0,0.0,0.46460311421867295,0.32735717405063236,0.38093348484224787,0.4218426023194906,0.9819042992105123,0.9816308760005801,0.981207623777944,0.9817395036402519,0.002507182593911743,0.002942425212634158,0.0028929956549770914,0.003240378459130682,0.023816475320526047,0.02381894263120101,0.023819248922789506,0.023817441006798588,0.9999999886407006,0.999999998854717,0.18581194959074468,0.9999999962277435,0.9999999971413207,0.9999999970295189,0.9999999950810943,0.9999999971166031,5.0522400818411766e-12,5.150606371266922e-12,9.365344729403217e-12,5.066880241761218e-12,1.6175097678241863e-06,1.7461043280236497e-06,2.629568200231757e-06,1.6593591680590298e-06,0.004468802164002849,0.004053065361072789,0.004409442044040265,0.004023961778316034,0
0.0,0.0,0.0,3.020815,0.0,0.0,0.0,0.0,0.0,0.0,4.069424,0.0,4.157014,0.0,2.9928257,0.0,0.0,0.0,9.295819,0.0,0.0,1.0528241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3819621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.818432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8531744,0.0,0.0,0.0,8.978908,0.0,0.0,0.0,0.0,0.51283664,0.0,0.0,0.0,0.0,0.0,0.0,1.2098434,0.0,0.0,0.0,1.4259435,0.0,0.0,0.0,0.0,0.0,0.0,4.897636,0.0,0.0,0.40980996633849864,0.39396471545825607,0.3041982156641342,0.539683578936484,0.940647928935183,0.9400681792753623,0.9394452098347181,0.9402977094450276,0.01453735486856122,0.015453387530102872,0.015571969349286095,0.015301984776268051,0.07143918848147814,0.07144945672941325,0.07145185025742153,0.07144647432411554,0.49999999971645964,0.4999998893248498,0.07856195839419247,0.4999998801395601,0.9999998088919461,0.9999998054481315,0.9999997740346565,0.9999998081273564,1.197489141193025e-09,1.2082619916829204e-09,1.4301052450584717e-09,1.1990921914463448e-09,3.049905620845403e-05,3.160638121174921e-05,3.602870929818288e-05,3.0864332256222936e-05,0.010893056232896344,0.009766611460667131,0.009773353757937905,0.010049734355228962,0
0.0,0.0,0.0,1.7941012,0.0,0.0,0.0,0.0,0.0,0.0,2.683373,0.0,0.0,0.0,5.095128,0.0,0.0,0.0,7.0790434,0.0,0.0,1.918308,0.0,0.0,0.0,0.0,0.0,3.298355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7487934,3.3055537,0.0,0.0,0.0,1.8156301,0.0,0.0,0.0,1.9461578,0.0,0.0,0.0,0.0,3.6937444,0.0,0.0,1.5997558,0.0,0.0,0.0,0.0,0.0,4.1387305,0.0,0.0,0.0,7.8218336,0.0,0.0,0.0,0.0,2.35991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9463873,0.0,0.0,0.0,1.4311785,0.0,0.0,1.336393,0.0,0.0,0.4540098139287154,0.36221489818391744,0.2586127951318212,0.28306783595118146,0.9616682993049884,0.961222638366178,0.9606751978848228,0.9613990980093848,0.004745354179893041,0.005383715912412823,0.005557073075787418,0.005338977022124209,0.047640162771712034,0.047646842566085666,0.04764726807936054,0.04764496810338388,0.6666666630181756,0.6666665556786959,0.11109794922130123,0.6666665458716968,0.999999991118191,0.9999999908959016,0.9999999882392314,0.9999999910689099,2.0810652432209704e-11,2.10704188067528e-11,2.8374709232691295e-11,2.0849302761349384e-11,3.790680454352115e-06,3.982398296321286e-06,4.933483821434496e-06,3.853636466154685e-06,0.003129317167522792,0.002766986031910321,0.0028268556602432564,0.002922895185967238,0
