0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,idm135_N,differenceends,class
4.01562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49050224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.684949,0.0,2.9857407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2626104,0.41175884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5813866,0.0,0.0,0.0,2.9039602,0.16071692,0.0,0.0,0.0,0.0,0.0,0.0,1.4446324,0.0,0.0,0.0,0.0,0.0,0.9282784,1.2560358,3.169477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8188724,0.0,0.0,0.0,3.8115475,0.0,1.3181263,0.0,0.0,2.1552737,0.0,0.0,6.14706,0.0,3.0882149,0.0,0.0,0.050079236879670405,0.44075829383886256,0
0.3807564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6862296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9348594,0.0,2.5046396,0.0,0.0,0.0,0.0,1.4448384,0.0,0.0,0.59339505,3.4546149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0140445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5680294,0.0,0.0,0.0,0.0,0.0,1.8988302,3.7804081,3.3426802,2.5330331,0.0,0.0,1.2029223,0.0,0.0,0.0,0.0,0.0,0.0,0.9638653,0.0,0.0,0.0,0.57566774,0.0,0.0,0.0,0.0,0.0,1.3326272,0.0,0.0,5.875204,0.0,0.0,3.0978146,0.0,0.35706988,0.0,0.0,0.009333492372979266,0.17535545023696683,0
4.1111445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.067949,0.0,0.0,0.0,0.0,0.0,0.0,4.5159926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.434164,0.0,1.1367793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7337694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2509255,0.0,0.0,0.0,1.7245481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.560107,0.0,0.0,0.0,0.0,0.0,9.229996,9.89383,6.9298353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.339237,0.0,0.0,0.0,1.3624083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.057377,0.0,0.0,0.0,0.0,0.005635422661779221,0.5545023696682465,0
3.7013533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5278864,0.0,2.0070095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.479299,4.084015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2717285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9894953,0.0,0.0,0.0,0.5431504,0.0,5.4441414,2.9226751,0.8331084,1.519748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22675103,0.0,0.0,0.0,4.2545724,0.0,0.0,0.0,1.6593064,0.31024387,2.8683977,0.0,0.0,3.1230197,0.0,0.0,6.2497663,0.0,5.833631,0.0,0.0,0.0035998560367596273,0.22748815165876782,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0405302,7.742987,0.0,0.0,1.98703,0.0,4.8867726,18.2165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9691163,0.0,1.2950357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2683554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.17741,18.072662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.452382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.35329,0.0,0.0,0.0,2.8926787,0.0053663923233790815,0.3222748815165877,0
0.0,0.0,0.0,0.0,0.0,0.0,4.7093635,0.0,0.0,1.5654052,0.0,0.0,0.0,0.0,0.0,0.0,2.2293477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2562037,0.0,2.0072074,0.0,0.0,0.0,0.0,2.504902,0.0,0.0,3.29058,9.428712,0.0,0.0,0.0,0.86882156,0.0,0.0,0.0,0.0,3.3323677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.35787,0.0,0.0,0.0,0.91280353,0.0,2.964835,4.773951,4.7761135,4.602154,0.0,0.0,7.4756465,0.0,0.0,0.0,3.1387336,0.0,0.0,0.0,0.0,0.0,0.0,2.3100011,0.0,0.0,0.0,0.0,0.0,0.07216229,0.0,0.0,9.913049,0.0,0.0,6.9775047,0.0,1.3750713,0.0,0.0,0.009169522678808167,0.7251184834123223,0
6.8765516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.263012,0.0,0.0,0.0,0.0,0.0,0.0,0.6643559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.952874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.608154,5.0980334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9998689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6633608,0.0,0.0,0.0,0.0,0.0,4.182571,4.9749866,6.749115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.741985,0.0,0.0,0.0,5.8156815,0.0,0.0,0.0,0.0,0.0,4.1363482,0.0,0.0,0.0,0.0,0.0,5.2983375,0.0,5.372519,0.0,1.7869473,0.0014749991097651614,0.8672985781990522,0
3.144289,0.0,0.0,0.0,0.0,0.0,1.4772458,0.0,0.0,1.7108295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3564515,0.0,4.131698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0908284,5.1031494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.499386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.327519,0.0,0.0,0.0,1.8194075,0.0,2.214362,4.076109,0.8472123,1.4437627,0.0,0.0,2.4283187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9277015,0.0,0.0,0.0,2.3775806,2.103748,2.2637143,0.0,0.0,7.0768714,0.0,0.0,7.1554337,0.0,4.9271426,0.0,0.0,0.0041175538945827424,0.2985781990521327,0
1.5547408,0.0,0.0,0.0,0.0,0.0,3.0749547,0.0,0.4606219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4009693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0543572,0.0,4.8389916,0.0,0.0,0.0,1.951949,0.0,0.0,0.0,0.94210947,6.909861,0.0,0.0,0.0,2.100888,0.0,0.0,0.0,0.0,3.8178058,0.0,0.0,0.0,0.0,0.5268532,0.0,0.0,0.0,0.0,0.0,0.0,1.0404763,0.0,0.0,0.0,3.9915502,0.28640744,1.7439551,2.689516,0.0,4.2035656,0.0,0.0,3.738142,0.0,0.0,0.0,0.15999867,0.0,0.0,0.0,0.0,0.0,0.0,1.1912618,0.0,0.0,0.0,1.0214365,1.3544388,0.6360111,0.0,0.0,7.4243917,0.0,0.03823201,4.9576592,0.0,2.9976997,0.0,0.0,0.0013038218874350286,0.2654028436018957,0
0.0,0.0,0.0,0.0,37.27399,0.0,0.0,0.0,0.0,3.0468273,18.461683,0.0,2.7214997,29.990982,0.0,0.0,22.457506,0.0,0.0,5.631972,0.0,0.0,0.0,0.0,0.0,0.0,35.92551,0.0,5.861553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.565849,26.796656,0.0,32.72213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069744974,0.0,0.0,0.0,0.0,37.77438,61.608612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.621677,0.0,0.0,0.0,0.0,0.0,0.0,19.015854,0.0,0.0,0.8787634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.156599,0.015651756664498355,0.16587677725118485,0
