0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,class
0.0,0.0,0.0,2.7995317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3185319,0.0,0.0,0.0,0.0,0.0,0.0,5.1966805,2.0832076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0735657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.232913,0.0,0.0,0.0,0.0,3.3713489,0.0,0.0,0.0,1.3800758,0
0.0,0.0,0.0,1.4830421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1878898,0.0,1.2846918,0.0,3.6300576,0.0,0.0,0.0,0.0,0.7292455,0.0,0.0,0.0,0.0,1.8162315,0.0,0.0,2.2770307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10083612,0.0,0.0,0.0,0.0,0.0,1.0946585,0.0,0.0,0.0,0.0,1.1358521,0.0,2.3060613,0.0,0.0,0
0.0,0.0,0.0,3.8053238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1071467,0.0,4.8183513,0.0,1.6276984,0.0,4.489378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3296785,0.0,0.0,5.668346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4888113,0.0,1.5834304,0.0,0.0,0
0.0,0.0,0.0,3.9809494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2332684,0.0,0.0,0.0,0.0,0.0,0.0,4.760859,1.2529316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0900974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.677144,0.0,0.0,0.0,0.0,0.0,3.933233,0.0,0.0,0.0,0.0,3.980146,0.0,0.0,0.0,0.06948052,0
0.0,0.0,0.0,3.9561756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.82239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6863625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2571115,0.0,0.0,0.0,0.0,0.0,3.9758708,0.0,0.0,0.0,0.0,2.3451874,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,3.6370952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6331964,0.0,1.5470911,0.0,6.9992323,0.0,0.0,0.0,0.0,0.27105588,0.0,0.0,0.0,0.0,1.3639579,0.0,0.0,5.820459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09537022,0.0,0.0,0.0,0.0,0.0,2.9183114,0.0,0.0,0.0,0.0,4.8908443,0.0,3.1167495,0.0,0.0,0
0.0,0.0,0.0,6.729634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.800579,0.0,3.5511081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.241968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.676604,0.2599179,2.503797,0.0,0.0,0
0.0,0.0,0.0,3.7044673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0317996,0.0,2.3478918,0.0,3.5992212,0.0,5.9057875,3.245577,0.0,0.0,0.0,0.7451348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.987186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5472926,0.0,0.0,0.0,0.0,0.0,4.1197624,0.0,0.0,0.0,0.0,2.5468593,0.0,0.6055514,0.0,0.0,0
0.0,0.0,0.0,4.6604996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98111314,0.0,6.023827,0.0,4.7807364,0.55711895,6.056905,0.0,0.0,0.0,0.0,0.59052193,0.0,0.0,0.0,0.0,5.9362173,0.0,0.0,7.7269006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21246101,0.0,0.0,0.0,0.0,0.0,1.351902,0.0,0.0,0.0,0.0,3.8357997,0.0,4.260215,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9962351,0.0,0.0,0.0,0.0,0.0,0.0,0.29578283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3046732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0831002,0.0,0.0,0.0,0.0,0
