0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,energy_N,entropy_N,kurtosis_N,mean_N,minimum_N,rootMeanSquare_N,skewness_N,sphericalDisproportion,sphericity,surfaceVolumeRatio,entropy0_N,homogeneity0_N,correlation0_N,shade0_N,promenance0_N,variance0_N,idm0_N,entropy135_N,correlation135_N,promenance135_N,variance135_N,entropy45_N,homogeneity45_N,correlation45_N,shade45_N,variance45_N,entropy90_N,inertia90_N,correlation90_N,shade90_N,variance90_N,idm90_N,sumvalues,sumsquares,amean,pvariance,skewness,scm,class
9.475593,0.0,0.0,0.0,2.121275,0.0,0.0,3.0424223,0.0,5.5208335,0.0,0.0,0.0,4.2780466,0.0,3.9791121,0.0,9.472055,4.694957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017767812278198143,0.4761974921993076,0.04302563859375773,0.4951122111154971,0.22758620689655173,0.5173200754386152,0.7510159668110262,0.3392383064966864,0.5706283542039357,0.42667030093180713,0.9818996798863244,0.023816563067320037,0.9999999008009823,0.9999999989676494,1.2992710896066238e-12,8.202661574026049e-07,0.0011485453379637797,0.9817340737426821,0.999999985288229,1.3030357867516575e-12,8.414886236314744e-07,0.981625730503998,0.023820453541925173,0.9999999952977191,0.9999999989272746,8.85478529051929e-07,0.981201856432197,0.00953604798657013,0.18581194941003515,0.9999999982238913,1.3318390259649741e-06,0.0012458955749517302,0.01232946837993773,0.017598239270030486,0.5309217413846835,0.2175854239723718,0.4650935032951409,0.021015696475632544,0
4.7587156,0.0,0.0,0.0,1.4160477,0.0,0.0,0.0,0.0,1.4829358,0.0,0.0,0.0,4.5485854,0.0,1.7880908,0.0,1.8960587,0.7293138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020686120500065207,0.4197957095480701,0.12266117064125528,0.659367443125555,0.19310344827586207,0.6829214083024829,0.5796855855332612,0.20291042179827273,0.6536161512905698,0.2602416186886801,0.9616576494039736,0.047647859687013634,0.666666662534643,0.9999999964008774,6.240403442342766e-12,2.0757766929456363e-06,0.0019983306527875215,0.9613889064833476,0.6666665447317761,6.251992162518215e-12,2.110251338736985e-06,0.9612127382007392,0.04765408054003502,0.6666665552159944,0.9999999963108008,2.1807613097206083e-06,0.9606652419506599,0.005761661835791532,0.11087241799709119,0.9999999953080199,2.673054151007535e-06,0.0013398063491147669,0.021044284245845254,0.03270885480270766,0.5807602792948984,0.38062530885660145,0.4989883619076739,0.0502775645252987,0
6.4437847,0.0,0.0,0.0,5.9639554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.480724,0.0,1.6934952,0.0,0.5646117,0.66511166,0.0,0.0,0.11720477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022634796607921576,0.5294692416636676,0.054616698833656746,0.3055860649880281,0.33793103448275863,0.30667901266055364,0.6859985133081812,0.19175734286848167,0.404652760030667,0.18870364385397123,0.9406252020977428,0.07146763952032248,0.49999999925146704,0.9999999784072873,6.54097586087047e-11,7.128068655499369e-06,0.005264243611759376,0.9402757417194598,0.49999987990653505,6.549731797629486e-11,7.213438868476496e-06,0.9400468685124779,0.07147561168121953,0.4999998892349406,0.9999999780181819,7.386866387849237e-06,0.9394239305826211,0.006862570541651507,0.0785383649672978,0.9999999745241283,8.406070132033514e-06,0.0044844480532130766,0.025408481533633783,0.023808054957985908,0.27487648613213167,0.10240096328639073,0.45267037932925874,0.021909292902833537,0
5.807358,0.0,0.0,0.0,3.3070529,0.0,0.0,1.171682,0.0,1.1396261,0.0,0.0,0.0,2.5186596,0.0,3.1122735,0.0,5.3587656,2.0222473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008964517698508377,0.4394950319194234,0.03307909137641078,0.18057152814079114,0.42068965517241375,0.17252980716494792,0.8365202233994913,0.23996082699488058,0.3169895940940815,0.21020869516959156,0.9818989664704258,0.02381948523230143,0.9999999885977279,0.9999999990710687,1.1286904864197784e-12,7.64526123398174e-07,0.0038903504099319372,0.9817340182419936,0.9999999951690315,1.1319609841214538e-12,7.843064848613516e-07,0.9816257014525476,0.02382249747480293,0.9999999982972507,0.9999999990347387,8.253071246633029e-07,0.9812022819147773,0.0018130987677121334,0.18581194954933156,0.9999999984018583,1.2411071595243419e-06,0.0032638514471246666,0.009351657349408717,0.006104325550550347,0.19623313998183034,0.02202361429510552,0.6526362207156999,0.0027916238158048994,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2837168,0.0,1.3603796,0.0,0.0,0.0,0.2506386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8727753,0.0,0.0,0.0,0.0,0.28008032,0.0,0.0,0.0,0.0066752625921175455,0.7221492150190226,0.0666549529152848,0.28286411271251843,0.05517241379310345,0.3002893693801686,0.6358658661683391,0.3189529780065479,0.2089268235055861,0.23385371460923296,0.8971462258615784,0.11908422984377465,0.3333333334641041,0.9999995619815598,3.4938449029677014e-09,5.49137583506536e-05,0.010810338996540797,0.8966738113661513,0.33333323751516464,3.4967122678367085e-09,5.531712654751492e-05,0.8963663752399931,0.11910301745398946,0.3333332448132627,0.9999995571480009,5.6130991766698354e-05,0.8956528721082258,0.020662911817820897,0.04840272893612367,0.9999995222340415,6.015973935770719e-05,0.010255496470117849,0.046754213134142714,0.04276949014953618,0.1920681393034045,0.14740077377351285,0.5164636178955303,0.056040568431570244,0
0.48270053,0.0,0.0,0.0,0.0,0.0,0.0,4.8970904,0.0,2.0820036,0.0,0.0,0.0,1.32911,0.0,0.0,2.2026057,0.059153657,1.2074596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022389104846027115,0.45928754762576307,0.052814530179912736,0.32715062586869936,0.4551724137931034,0.31840834111328775,0.7422947063968108,0.3613153625109853,0.22926617855891412,0.2857071927861007,0.9819018191332212,0.023818679732471985,0.9999999889847818,0.9999999967688901,5.948384958318995e-12,1.755110437736915e-06,0.003929742156516047,0.9817363874829479,0.9999999965975693,5.9656217075317145e-12,1.8005199323669582e-06,0.9816278864837573,0.023822450654253327,0.999999998777046,0.9999999966425226,1.894644453644175e-06,0.9812044398032688,0.002865348525246806,0.18581194958391167,0.9999999944402053,2.853550393090098e-06,0.0035910804780524006,0.013749801411371082,0.012662847556389455,0.31717245794847293,0.055058166106462865,0.45779645066583124,0.0073266202889987276,0
7.535912,0.0,0.0,0.055366408,3.871505,0.0,0.0,1.7823145,0.0,1.4331805,0.0,0.8308803,0.0,0.81937766,0.0,3.0482247,0.0,7.594061,1.6351442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009947284746086233,0.3973930112314398,0.03005225406141097,0.26267642446419237,0.4758620689655172,0.25439324182007306,0.7877519479474588,0.3788448682978284,0.2801710644007156,0.3360894443666954,0.981899583812612,0.023818365063812113,0.9999999547191791,0.9999999991529839,9.97973525355932e-13,7.188932638161761e-07,0.0023840242245643877,0.9817341064210985,0.9999999918666799,1.0008652559634928e-12,7.374929682586439e-07,0.9816258127610051,0.023821659042377367,0.9999999971884695,0.9999999991198575,7.760463693314183e-07,0.9812021143955298,0.004184669555976038,0.18581194949955393,0.9999999985428201,1.1668273509425045e-06,0.002175987506868367,0.009160197543068273,0.0068770142702326755,0.23084576090702846,0.045105597176123814,0.5639487881005867,0.005123476672175167,0
2.6005132,0.0,0.0,0.0,0.5353719,0.0,0.0,0.12681375,0.0,1.5617024,0.0,0.0,0.0,2.7922297,0.0,1.2662143,0.0,1.8358859,1.5507029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002879320403183607,0.3281997495183929,0.04663686333863325,0.09833845735836566,0.4275862068965517,0.08537487692161716,0.8454926650797217,0.31278073937009987,0.2876186872161828,0.27062764886585833,0.9818991773167806,0.023818749418378773,0.9999999572567914,0.9999999996091857,3.558147842171344e-13,4.2925651555453344e-07,0.002252781784349599,0.9817335961158737,0.9999999922893874,3.568457893858577e-13,4.4036253691406e-07,0.9816252278169155,0.02382290201591809,0.9999999973296372,0.9999999995939012,4.633830593966537e-07,0.9812014095960244,0.0021741702819896643,0.18581194950212196,0.9999999993278649,6.953654238943519e-07,0.0018972458620854279,0.007361018511854892,0.0037161643037954203,0.1533609281666054,0.011138451221507101,0.7044569355627113,0.001337365321955539,0
1.4511737,0.0,0.0,0.0,0.44228846,0.0,0.0,0.0,0.0,1.7854816,0.0,0.0,0.0,4.6073217,0.0,0.0,0.0,0.0,2.3517432,0.0,0.0,0.0,0.0,0.47752124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007823234936785958,0.793561421246883,0.03575813297799266,0.47671632688621735,0.3931034482758621,0.5055055597421808,0.8729839401071704,0.44582094835566866,0.19905236184305947,0.3450081748592602,0.9406477715690821,0.0714447360856233,0.4999999999713273,0.999999746819187,1.742371071209378e-09,3.6789249877189574e-05,0.006086879718189164,0.9402976638107465,0.49999988014154306,1.7447035268907306e-09,3.72298612304895e-05,0.940068070007486,0.07145387499407167,0.49999988932257194,0.9999997422568071,3.8124952018878034e-05,0.9394448849351446,0.014798955602027309,0.07847076088476145,0.9999997031175533,4.322586416686037e-05,0.00562213009316205,0.03880252075166306,0.04476174746661921,0.40650061310958086,0.1911724142489828,0.7603710859954795,0.04848864398732881,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.475253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.35211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01793643980627933,0.5899626093385196,0.12299735606700041,0.4454946503658499,0.006896551724137931,0.45922540928941424,0.507288184215794,0.2860459247853574,0.09118357016193922,0.13130791294227823,0.9191362819594341,0.09523274839229406,0.4000000002999923,0.999996287985138,6.119317113029146e-08,0.00022517307278917316,0.012625782251976832,0.9187198030025088,0.3999998922453722,6.125606742238478e-08,0.0002272441953230885,0.9184463502485569,0.09524267523979425,0.39999990043270783,0.9999962366609515,0.0002314344785817413,0.917770063569429,0.04639133074482473,0.06023160757838407,0.9999958340216089,0.0002536041250516749,0.01361172797503475,0.05308732332401381,0.056498194991467784,0.2557518383788928,0.23784702874337693,0.5154155950516961,0.09119315417978133,0
