0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,energy_N,entropy_N,kurtosis_N,mean_N,minimum_N,rootMeanSquare_N,skewness_N,sphericalDisproportion,sphericity,surfaceVolumeRatio,entropy0_N,homogeneity0_N,correlation0_N,shade0_N,promenance0_N,variance0_N,idm0_N,entropy135_N,correlation135_N,promenance135_N,variance135_N,entropy45_N,homogeneity45_N,correlation45_N,shade45_N,variance45_N,entropy90_N,inertia90_N,correlation90_N,shade90_N,variance90_N,idm90_N,sumvalues,sumsquares,amean,pvariance,skewness,scm,class
0.0,0.0,3.4912164,12.242781,5.210088,15.269903,0.0,0.0,0.0,8.231597,0.0,2.2059667,0.0,0.0,6.962337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6965897,4.480397,6.0571623,0.0,7.750722,0.0,13.262438,0.0,0.0,5.997092,8.585708,7.7445493,0.0,1.2160788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.663608,0.0,3.7852724,4.8859944,0.0,0.0,0.0,0.0,2.4117908,2.5924737,0.0,0.0,0.0,0.0,0.0,0.0,4.0369062,0.0,8.090045,0.0,21.683392,0.0,4.744089,0.0,0.0,5.5802116,0.0,0.96921855,0.0,5.415827,0.0,7.81581,7.763826,0.0,0.9009158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4159178,0.0,0.0,0.0,0.0,0.0,5.6539626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.584955,0.0,7.297349,0.0,0.0,0.0,0.0,6.3320274,0.0,2.7331753,0.0,4.5668044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.325013,6.26787,0.0,0.0,0.0,0.0,0.0017767812278198143,0.4761974921993076,0.04302563859375773,0.4951122111154971,0.22758620689655173,0.5173200754386152,0.7510159668110262,0.3392383064966864,0.5706283542039357,0.42667030093180713,0.9818996798863244,0.023816563067320037,0.9999999008009823,0.9999999989676494,1.2992710896066238e-12,8.202661574026049e-07,0.0011485453379637797,0.9817340737426821,0.999999985288229,1.3030357867516575e-12,8.414886236314744e-07,0.981625730503998,0.023820453541925173,0.9999999952977191,0.9999999989272746,8.85478529051929e-07,0.981201856432197,0.00953604798657013,0.18581194941003515,0.9999999982238913,1.3318390259649741e-06,0.0012458955749517302,0.01232946837993773,0.017598239270030486,0.5309217413846835,0.2175854239723718,0.4650935032951409,0.021015696475632544,0
0.037519805,0.0,5.1175017,6.615354,1.0845528,11.885599,0.0,0.0,0.0,7.045421,0.0,0.0,0.0,0.0,5.7525973,0.0,0.0,0.0,0.0,0.0,0.7948363,0.0,0.0,3.67793,6.6060796,0.6461853,0.903536,0.0,8.250177,0.0,0.0,4.641497,5.803316,5.4420743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5638795,0.0,2.0405967,0.0,0.81642586,0.0,0.9924863,0.0,0.0,0.0,0.0,2.5788817,0.0,2.6364005,0.0,0.0,0.0,0.0,1.7806208,0.0,5.62663,0.0,1.2014016,0.0,13.349517,0.0,3.0942833,0.0,0.7874969,2.4019456,0.0,0.0,5.2587852,3.4426777,0.0,7.2208204,7.242901,0.0,1.6783601,0.0,0.0,0.0,0.0,0.0,0.0,1.0843496,0.0,1.5243949,0.0,0.0,0.0,0.0,0.0,4.0772047,0.0,0.0,1.1015238,0.0,0.0,0.0,0.0,9.2905,0.0,3.1298394,0.0,1.0472996,0.0,0.0,5.6812177,0.0,5.9532757,0.0,4.0789037,0.0,0.0,0.0,0.0,0.0,0.8482411,0.0,0.0,1.0666045,0.050111093,0.0,0.0,3.4114811,0.0,0.0020686120500065207,0.4197957095480701,0.12266117064125528,0.659367443125555,0.19310344827586207,0.6829214083024829,0.5796855855332612,0.20291042179827273,0.6536161512905698,0.2602416186886801,0.9616576494039736,0.047647859687013634,0.666666662534643,0.9999999964008774,6.240403442342766e-12,2.0757766929456363e-06,0.0019983306527875215,0.9613889064833476,0.6666665447317761,6.251992162518215e-12,2.110251338736985e-06,0.9612127382007392,0.04765408054003502,0.6666665552159944,0.9999999963108008,2.1807613097206083e-06,0.9606652419506599,0.005761661835791532,0.11087241799709119,0.9999999953080199,2.673054151007535e-06,0.0013398063491147669,0.021044284245845254,0.03270885480270766,0.5807602792948984,0.38062530885660145,0.4989883619076739,0.0502775645252987,0
0.34472176,0.0,2.214069,5.917436,0.0,8.103563,0.0,0.0,0.0,6.2258162,0.0,0.0,0.0,0.0,4.643864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.628327,3.8495727,4.2123246,1.4249318,0.0,4.383394,0.0,0.0,2.6332164,4.092364,4.1599326,0.0,1.5304583,0.0,0.0,0.0,0.0,0.0,0.51751417,0.0,4.763489,0.0,0.0,0.0,2.1532483,0.0,0.0,0.0,0.0,0.045226324,0.0,3.7661574,1.1687998,0.0,2.6189625,0.0,1.1388258,0.0,1.6454327,0.0,1.6704564,0.0,9.283122,0.0,4.211612,0.0,2.4917183,0.0,0.0,0.0,0.60150695,0.93456405,0.0,4.7750053,5.8332076,0.0,3.562961,0.0,0.0,0.0,0.0,0.0,0.0,2.64143,1.627396,1.8943123,0.0,0.0,0.0,0.0,0.0,4.40506,0.0,0.0,2.9990048,0.0,0.0,0.0,0.0,6.528989,0.0,1.9828626,0.0,0.0,0.13315204,0.0,6.7047005,0.0,2.5832849,0.0,4.6874013,0.0,0.0,0.0,0.0,0.0,0.90900123,0.0,0.0,1.6246856,3.5951371,0.0,0.0,2.7153094,0.0,0.0022634796607921576,0.5294692416636676,0.054616698833656746,0.3055860649880281,0.33793103448275863,0.30667901266055364,0.6859985133081812,0.19175734286848167,0.404652760030667,0.18870364385397123,0.9406252020977428,0.07146763952032248,0.49999999925146704,0.9999999784072873,6.54097586087047e-11,7.128068655499369e-06,0.005264243611759376,0.9402757417194598,0.49999987990653505,6.549731797629486e-11,7.213438868476496e-06,0.9400468685124779,0.07147561168121953,0.4999998892349406,0.9999999780181819,7.386866387849237e-06,0.9394239305826211,0.006862570541651507,0.0785383649672978,0.9999999745241283,8.406070132033514e-06,0.0044844480532130766,0.025408481533633783,0.023808054957985908,0.27487648613213167,0.10240096328639073,0.45267037932925874,0.021909292902833537,0
0.0,0.0,2.3015957,6.528372,2.6911247,9.744925,1.8945253,0.0,0.0,4.613401,0.0,0.0516029,0.0,0.0,5.2300043,0.6230023,0.0,0.0,0.63549745,0.0,0.0,0.0,0.35020307,1.2614299,4.434968,0.0,4.1958666,0.0,7.059886,0.0,0.0,1.9629009,4.2646375,4.5475936,0.0,0.08188308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0302409,0.0,1.4758663,1.6224583,0.0,0.0,0.0,0.0,0.59483033,1.0194143,0.0,0.0,0.0,0.0,0.0,0.0,2.662194,0.0,4.0328145,0.0,8.266732,0.0,4.019222,0.0,0.0,2.8651102,0.0,0.93861735,0.0,4.568332,0.0,4.993912,4.6132765,0.0,2.9056566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3490752,2.0731573,0.0,0.0,0.0,0.0,0.0,3.0732741,0.0,0.0,1.1034752,0.0,0.0,0.0,0.0,5.9913054,0.0,4.1262636,0.0,0.0,0.0,0.0,4.086341,0.0,3.2993562,0.0,2.8665054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0811744,2.1069477,0.0,0.0,0.0,0.0,0.0008964517698508377,0.4394950319194234,0.03307909137641078,0.18057152814079114,0.42068965517241375,0.17252980716494792,0.8365202233994913,0.23996082699488058,0.3169895940940815,0.21020869516959156,0.9818989664704258,0.02381948523230143,0.9999999885977279,0.9999999990710687,1.1286904864197784e-12,7.64526123398174e-07,0.0038903504099319372,0.9817340182419936,0.9999999951690315,1.1319609841214538e-12,7.843064848613516e-07,0.9816257014525476,0.02382249747480293,0.9999999982972507,0.9999999990347387,8.253071246633029e-07,0.9812022819147773,0.0018130987677121334,0.18581194954933156,0.9999999984018583,1.2411071595243419e-06,0.0032638514471246666,0.009351657349408717,0.006104325550550347,0.19623313998183034,0.02202361429510552,0.6526362207156999,0.0027916238158048994,0
0.0,0.0,5.3587017,5.731057,0.0,7.9134355,0.0,0.0,0.0,5.914453,0.0,1.3276155,0.0,0.0,0.0,0.5594444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.342788,6.543071,0.0,0.0,0.0,0.0,0.0,0.0,14.682117,7.4739122,0.0,0.0,0.0,0.0,0.0,0.0,4.199937,0.0,0.0,0.0,4.2413597,0.0,0.0,0.0,0.5219595,0.0,0.0,0.0,4.3754525,3.517403,0.0,1.6967291,1.5157565,0.0,0.0,0.0,0.0,1.9805636,1.71423,0.0,0.0,0.0,25.53871,0.0,2.9457047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3794303,9.902255,0.0,8.159786,0.0,4.9046183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.94635,0.0,2.9956424,6.44651,0.0,0.0,0.0,0.0,0.0,2.83616,0.0,0.0,0.0,0.0,0.0,0.0,12.442008,2.4509668,0.0,0.0,0.0,5.161063,0.0,0.0,5.580228,1.190917,0.0066752625921175455,0.7221492150190226,0.0666549529152848,0.28286411271251843,0.05517241379310345,0.3002893693801686,0.6358658661683391,0.3189529780065479,0.2089268235055861,0.23385371460923296,0.8971462258615784,0.11908422984377465,0.3333333334641041,0.9999995619815598,3.4938449029677014e-09,5.49137583506536e-05,0.010810338996540797,0.8966738113661513,0.33333323751516464,3.4967122678367085e-09,5.531712654751492e-05,0.8963663752399931,0.11910301745398946,0.3333332448132627,0.9999995571480009,5.6130991766698354e-05,0.8956528721082258,0.020662911817820897,0.04840272893612367,0.9999995222340415,6.015973935770719e-05,0.010255496470117849,0.046754213134142714,0.04276949014953618,0.1920681393034045,0.14740077377351285,0.5164636178955303,0.056040568431570244,0
0.0,0.0,2.4183147,8.660161,4.404939,10.217144,0.0,0.0,0.0,5.951642,0.0,5.3027225,0.0,0.0,5.838941,2.1629562,0.0,0.0,0.0,0.0,0.12127253,0.0,0.0,8.258212,7.500334,0.0,3.3203602,0.0,3.9492612,0.0,0.0,5.454701,7.1899147,2.127135,0.0,0.0,0.0,0.0,0.0,1.0734767,0.0,0.0,0.0,0.0,0.0,2.2425535,0.0,0.0,3.894459,0.0,0.0,0.0,1.169918,3.6650271,0.99161774,0.0,0.0,0.0,0.0,0.0,2.688032,3.08631,0.0,0.07416708,0.0,18.382772,0.0,1.3055626,0.0,0.0,5.956241,0.0,0.0,0.0,1.0830127,0.0,2.9674857,9.81834,0.0,6.710567,0.0,1.742884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7337756,0.0,8.051925,2.6745431,0.0,0.0,0.0,1.9274386,0.0,2.3004696,0.0,0.4505317,0.0,0.0,0.0,0.0,5.509486,0.0,0.0,0.0,4.4239316,5.187219,0.0,0.0,1.9806,0.0,0.0022389104846027115,0.45928754762576307,0.052814530179912736,0.32715062586869936,0.4551724137931034,0.31840834111328775,0.7422947063968108,0.3613153625109853,0.22926617855891412,0.2857071927861007,0.9819018191332212,0.023818679732471985,0.9999999889847818,0.9999999967688901,5.948384958318995e-12,1.755110437736915e-06,0.003929742156516047,0.9817363874829479,0.9999999965975693,5.9656217075317145e-12,1.8005199323669582e-06,0.9816278864837573,0.023822450654253327,0.999999998777046,0.9999999966425226,1.894644453644175e-06,0.9812044398032688,0.002865348525246806,0.18581194958391167,0.9999999944402053,2.853550393090098e-06,0.0035910804780524006,0.013749801411371082,0.012662847556389455,0.31717245794847293,0.055058166106462865,0.45779645066583124,0.0073266202889987276,0
0.0,0.0,1.2749444,7.8144646,3.4350405,9.898632,1.5122522,0.0,0.0,3.988796,0.0,0.25195605,0.0,0.0,6.923152,0.72264695,0.0,0.0,0.6394063,0.0,0.0,0.0,1.2894499,0.60666823,5.3513327,0.0,5.4446044,0.0,8.835837,0.0,0.0,1.36043,5.1319866,5.3823977,0.0,0.9918086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3943497,0.0,1.1792316,1.00008,0.0,0.0,0.0,0.56475776,0.9327852,0.4102703,0.5929453,0.0,0.0,0.0,0.0,0.0,2.7772534,0.0,6.12483,0.0,9.475151,0.0,2.5080514,0.0,0.0,2.9686816,0.0,0.6840467,0.0,5.5803504,0.0,5.948805,6.217525,0.0,2.3009543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52622175,1.5229496,0.0,0.0,0.0,0.0,0.0,3.4326034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1791053,0.0,4.144367,0.0,0.0,0.0,0.0,5.7349434,0.0,2.4674459,0.0,3.6162531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.893255,3.8985045,0.0,0.0,0.0,0.0,0.0009947284746086233,0.3973930112314398,0.03005225406141097,0.26267642446419237,0.4758620689655172,0.25439324182007306,0.7877519479474588,0.3788448682978284,0.2801710644007156,0.3360894443666954,0.981899583812612,0.023818365063812113,0.9999999547191791,0.9999999991529839,9.97973525355932e-13,7.188932638161761e-07,0.0023840242245643877,0.9817341064210985,0.9999999918666799,1.0008652559634928e-12,7.374929682586439e-07,0.9816258127610051,0.023821659042377367,0.9999999971884695,0.9999999991198575,7.760463693314183e-07,0.9812021143955298,0.004184669555976038,0.18581194949955393,0.9999999985428201,1.1668273509425045e-06,0.002175987506868367,0.009160197543068273,0.0068770142702326755,0.23084576090702846,0.045105597176123814,0.5639487881005867,0.005123476672175167,0
0.0,0.0,2.2695835,3.7182007,1.2787948,5.9942527,0.0,0.0,0.0,4.4579124,0.0,0.32821876,0.0,0.0,2.4210305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7356924,1.5750443,0.0,1.8306935,0.0,3.9000986,0.0,0.0,2.5098274,2.987676,2.7967203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9829807,0.0,0.0,0.0,0.96855295,0.0,1.0170187,1.7571235,0.0,0.0,0.0,0.34057537,0.0,1.5226712,0.0,0.0,0.0,0.0,0.27613455,0.0,2.5896842,0.0,0.9197477,0.0,6.404962,0.0,2.3617542,0.0,0.090220846,1.6974616,0.0,0.0,1.651564,1.3974148,0.0,3.2665625,2.7781045,0.0,1.0362686,0.0,0.0,0.0,0.2607069,0.0,0.0,0.0,0.0,0.90644664,0.0,0.0,0.0,0.0,0.0,1.7981725,0.0,0.0,0.20528741,0.0,0.0,0.0,0.0,5.0969996,0.0,2.307884,0.0,0.0,0.0,0.0,1.3586725,0.0,2.680771,0.0,1.1888896,0.0,0.0,0.0,0.0,0.0,0.04409517,0.0,0.0,1.3231996,1.9284418,0.0,0.0,1.1508926,0.0,0.0002879320403183607,0.3281997495183929,0.04663686333863325,0.09833845735836566,0.4275862068965517,0.08537487692161716,0.8454926650797217,0.31278073937009987,0.2876186872161828,0.27062764886585833,0.9818991773167806,0.023818749418378773,0.9999999572567914,0.9999999996091857,3.558147842171344e-13,4.2925651555453344e-07,0.002252781784349599,0.9817335961158737,0.9999999922893874,3.568457893858577e-13,4.4036253691406e-07,0.9816252278169155,0.02382290201591809,0.9999999973296372,0.9999999995939012,4.633830593966537e-07,0.9812014095960244,0.0021741702819896643,0.18581194950212196,0.9999999993278649,6.953654238943519e-07,0.0018972458620854279,0.007361018511854892,0.0037161643037954203,0.1533609281666054,0.011138451221507101,0.7044569355627113,0.001337365321955539,0
0.0,0.0,2.7042353,8.740531,0.0,12.520266,0.0,0.0,0.0,8.068448,0.0,0.0,0.0,0.0,2.2227743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.186828,7.6396956,7.781114,4.723021,0.0,0.0,0.0,0.0,0.0,8.072483,5.0077004,3.2416728,0.0,0.0,0.0,0.0,0.0,0.5860721,0.0,0.498353,0.0,8.556755,0.0,0.0,0.0,1.8257792,1.1752566,0.0,0.0,0.0,4.4631934,0.0,4.525509,5.836372,0.0,0.98814493,0.0,4.2604866,0.38650572,3.4990225,0.0,0.0,0.0,21.319784,0.0,7.1159406,0.0,4.1065536,0.0,0.0,0.0,0.0,0.0,0.0,7.020901,8.957935,0.0,6.2830014,0.0,2.2907941,0.0,0.0,0.0,0.0,0.7592382,0.0,0.53457254,0.0,0.0,0.0,0.0,0.0,1.9553078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.176781,0.0,4.1155386,3.2054312,0.0,0.9077046,0.0,4.845655,0.0,5.5698466,0.0,1.2553753,0.0,0.0,0.0,0.0,7.701255,0.17872687,0.0,0.0,0.0,6.3055706,0.0,0.0,2.6674666,0.0,0.007823234936785958,0.793561421246883,0.03575813297799266,0.47671632688621735,0.3931034482758621,0.5055055597421808,0.8729839401071704,0.44582094835566866,0.19905236184305947,0.3450081748592602,0.9406477715690821,0.0714447360856233,0.4999999999713273,0.999999746819187,1.742371071209378e-09,3.6789249877189574e-05,0.006086879718189164,0.9402976638107465,0.49999988014154306,1.7447035268907306e-09,3.72298612304895e-05,0.940068070007486,0.07145387499407167,0.49999988932257194,0.9999997422568071,3.8124952018878034e-05,0.9394448849351446,0.014798955602027309,0.07847076088476145,0.9999997031175533,4.322586416686037e-05,0.00562213009316205,0.03880252075166306,0.04476174746661921,0.40650061310958086,0.1911724142489828,0.7603710859954795,0.04848864398732881,0
0.0,0.0,0.0,16.330826,0.0,26.053211,0.0,0.0,0.0,1.754721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.992111,0.0,0.0,0.0,0.0,23.385359,24.603834,0.0,0.0,0.0,0.0,0.0,0.0,20.260504,18.807674,0.0,0.0,0.0,0.0,0.0,0.0,10.816011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.959595,9.964791,0.0,6.0628877,1.2141083,0.4199049,0.0,0.0,0.0,0.0,4.5397296,0.0,0.0,0.0,42.110683,0.0,9.366791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7952385,28.264772,0.0,16.887152,0.0,16.38046,1.0928766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9357576,0.0,0.0,0.0,0.0,0.0,0.0,15.872692,0.0,3.5516627,21.98007,0.0,0.0,0.0,0.0,0.0,10.083533,0.0,0.0,0.0,0.0,0.0,0.0,23.652403,4.1734986,0.0,0.0,0.0,18.69498,6.698569,0.0,10.4934435,13.423732,0.01793643980627933,0.5899626093385196,0.12299735606700041,0.4454946503658499,0.006896551724137931,0.45922540928941424,0.507288184215794,0.2860459247853574,0.09118357016193922,0.13130791294227823,0.9191362819594341,0.09523274839229406,0.4000000002999923,0.999996287985138,6.119317113029146e-08,0.00022517307278917316,0.012625782251976832,0.9187198030025088,0.3999998922453722,6.125606742238478e-08,0.0002272441953230885,0.9184463502485569,0.09524267523979425,0.39999990043270783,0.9999962366609515,0.0002314344785817413,0.917770063569429,0.04639133074482473,0.06023160757838407,0.9999958340216089,0.0002536041250516749,0.01361172797503475,0.05308732332401381,0.056498194991467784,0.2557518383788928,0.23784702874337693,0.5154155950516961,0.09119315417978133,0
