0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,idm135_N,differenceends,class
0.0,8.0492525,1.4984754,0.0,5.6638494,6.1978908,0.0,0.0,0.0,5.448023,0.0,0.0,0.0,3.0986214,2.8315167,0.0,3.4138002,0.0,3.1424363,7.3783107,0.043264095,0.0,10.972906,9.28209,0.0,4.6488,0.0,2.7730136,0.0,0.0,0.0,1.7837231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0306745,3.9774728,2.9300396,0.0,0.0,0.0,0.0,0.0,0.0,7.891566,0.0,1.9423523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71123207,0.008279628359911589,0.8009478672985783,0
0.030567609,6.0419364,1.1544323,0.0,9.067959,9.085275,0.0,0.0,0.0,7.5314007,0.0,0.0,0.0,0.1706225,1.4239694,0.0,5.514638,0.0,0.3259686,2.7851107,0.0,0.0,9.133598,6.258881,0.0,4.8811626,0.0,3.0631876,0.0,0.0,0.0,4.686377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.296249,0.49156418,0.0,0.0,0.0,0.0,0.0,0.0,0.21247348,0.0,0.67736846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6041403,0.028093573448123986,0.3838862559241706,0
2.1455588,7.342235,0.0,0.0,5.761173,5.0157127,0.0,0.0,0.0,6.942793,0.0,0.0,0.0,0.0,5.825251,0.0,2.260097,0.0,1.1038136,6.15824,1.1027607,0.0,8.353357,4.948766,0.0,4.1318517,0.0,2.3185647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.612798,4.422598,0.0,0.0,0.0,0.01789146,0.0,0.0,5.9333634,0.0,0.53756976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7321769,0.0020479140049563674,0.07109004739336491,0
0.0,3.7055738,0.0,0.0,1.7074212,0.0,0.0,0.0,0.0,1.3597448,0.0,2.9359732,0.0,4.001814,5.4980373,0.0,0.0,0.0,1.6016588,6.365311,4.712233,0.0,2.2865653,4.465186,0.0,3.2235758,0.0,0.90296406,0.8045963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2397482,0.0,4.727007,0.0,0.0,0.0,5.3223243,0.0,0.0,6.2865424,0.0,1.5263476,0.0,0.0,2.1713717,0.0,0.0,0.0,0.0,0.8126923,0.0,0.0,0.0,2.0770593,0.001608352369989978,0.10900473933649288,0
1.4021993,7.837137,0.0,0.0,6.712014,10.543275,0.0,0.0,0.0,9.578436,0.0,0.0,0.0,0.0,0.0,0.0,7.285555,0.0,0.0,2.875104,0.0,0.0,5.0657306,4.1851,0.0,0.08856113,0.0,2.7166495,0.0,0.0,0.0,5.5229583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2700524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26497626,0.0,4.226754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5486977,0.010179644065796916,0.24644549763033177,0
0.051582668,8.224228,0.0,0.0,1.5029349,3.592629,0.0,0.0,0.0,1.3990208,0.0,1.624002,0.0,3.5622106,5.7419543,0.0,0.0,0.0,3.3868327,5.676896,4.4356475,0.0,5.7883368,5.9474454,0.0,3.225858,0.0,1.2279435,0.39203963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29656386,0.0,0.0,5.252084,5.2908974,2.416855,0.0,0.0,0.0,2.6405904,0.0,0.0,6.8872905,0.0,0.0,0.0,0.0,0.807085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6086301,0.002883361918196989,0.037914691943127965,0
0.8866504,10.70811,0.0,0.0,7.576837,10.286426,0.0,0.0,0.0,6.034669,0.0,0.0,0.0,0.0,1.6421514,0.0,5.8176565,0.0,1.2390431,5.9856944,0.0,0.0,14.950878,11.006725,0.0,7.2777686,0.0,3.4000704,0.0,0.0,0.0,0.14582886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.135223,10.371341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.995235,0.0,2.9060023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007356499534162694,0.3459715639810427,0
10.199667,13.649424,0.0,0.0,26.94575,20.633123,0.0,0.0,0.0,23.757751,0.0,0.0,0.0,0.0,0.0,0.0,15.2545595,0.0,0.0,10.218531,0.0,0.0,13.780666,16.662743,0.0,3.0399053,0.0,4.56626,0.0,0.0,0.0,16.052336,0.0,0.0,1.9216017,0.0,0.0,0.0,0.0,0.0,0.0,7.3441696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.677404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028429109438848663,0.3270142180094787,0
0.0,5.194519,0.0,0.0,1.8197676,1.8427943,0.0,0.0,0.0,1.5582054,0.0,1.3768247,0.0,1.2889884,4.837585,0.0,1.3282591,0.0,3.4294798,3.281461,3.5864053,0.0,5.2437396,5.964933,0.0,3.6826696,0.0,2.8879993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85228926,1.6081896,3.38984,0.0,0.0,0.0,2.4040182,0.0,0.0,6.8103466,0.0,0.0,0.0,0.0,1.4875329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0964608,0.002542396773016794,0.061611374407582936,0
14.967177,15.054475,0.0,0.0,25.295012,17.14371,0.0,0.0,0.0,22.527493,0.0,0.0,0.0,0.0,0.0,0.0,16.380148,0.0,0.0,9.699964,0.0,0.0,13.942942,17.458979,0.0,1.5386163,0.0,11.44325,0.0,0.0,0.0,14.662566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0392869,10.6618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.379098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01886384581467348,0.17061611374407584,0
