0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,energy0_N,energy45_N,energy90_N,energy135_N,entropy0_N,entropy45_N,entropy90_N,entropy135_N,inertia0_N,inertia45_N,inertia90_N,inertia135_N,homogeneity0_N,homogeneity45_N,homogeneity90_N,homogeneity135_N,correlation0_N,correlation45_N,correlation90_N,correlation135_N,shade0_N,shade45_N,shade90_N,shade135_N,promenance0_N,promenance45_N,promenance90_N,promenance135_N,variance0_N,variance45_N,variance90_N,variance135_N,idm0_N,idm45_N,idm90_N,idm135_N,class
0.0,0.0,7.523537,0.0,4.0410137,4.3032093,0.0,0.0,0.0,1.3825026,0.0,0.33272392,11.612351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8609859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7757553,5.8580413,0.0,0.0,0.0,0.0,15.50355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4951152,0.6203592,0.0,0.0,0.0,0.0,0.0,0.0,0.3849604213258535,0.6325027237225518,0.6289406843477332,0.46512326966788675,0.9406712719712073,0.9400910051313162,0.9394677430224391,0.9403206133259212,0.022451658721874896,0.024242382059384438,0.024829887210769553,0.023363804510208436,0.07142235351799169,0.07143074053180448,0.07143180566517979,0.07142893838836459,0.4999999999209132,0.4999998893412164,0.07839533858915389,0.49999988019224145,0.9999994790733996,0.9999994696861707,0.9999993933248083,0.9999994769892622,4.559686410482278e-09,4.600706295111395e-09,5.334872579115526e-09,4.5657903895668325e-09,5.9513857013272175e-05,6.167461846371692e-05,6.961778571486046e-05,6.022663281182267e-05,0.008365090487378083,0.007694769572318561,0.00821185376363305,0.008039522423990942,0
0.0,0.0,9.347185,0.0,4.551912,0.589953,0.0,0.0,0.0,4.1886106,0.0,2.2793987,9.45019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6101091,0.0,2.4737327,0.0,3.614208,0.0,0.0,0.0,0.0,12.609379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7872143,0.053636514,0.0,0.0,0.0,0.0,0.0,0.0,0.3987644752508137,0.32861612212941965,0.19422728346441065,0.5055242774769797,0.9406582523738215,0.940078332668323,0.9394552564370983,0.9403079384677535,0.016183702237095542,0.017978200648690785,0.018480447396912146,0.017411254179412392,0.07143417816577384,0.07144324612688581,0.07144425617269232,0.07144090900367657,0.4999999999623924,0.49999988933938155,0.0784388707440677,0.4999998801865853,0.9999996538148966,0.9999996475765541,0.999999595234504,0.9999996524298702,2.644300237546654e-09,2.6680889041380948e-09,3.110434047034425e-09,2.6478401136758394e-09,4.532167906899177e-05,4.6967167041838043e-05,5.3151653690537335e-05,4.586448030330258e-05,0.007292360190310402,0.0069558532839562506,0.007736005381203201,0.007127071582116765,0
0.0,0.0,5.637057,0.0,9.552003,0.0,0.0,0.0,0.0,3.0953958,0.0,7.4548006,10.5931635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8969626,0.0,0.0,0.0,4.1787863,0.0,0.0,0.0,0.0,0.0,0.0,0.7727047,0.0,5.6338387,0.0,9.096273,0.0,0.0,0.0,0.0,12.287968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4963548,3.7322845,0.0,0.0,0.0,0.0,4.4538364,0.0,0.4537795715038839,0.355075746189002,0.2405685569585259,0.28070671222557747,0.9616689788056798,0.9612249061315343,0.9606780962313827,0.9614008074935423,0.001560263845996578,0.004605913387251695,0.005655496857627235,0.003492921676033293,0.04764447709401189,0.0476466242008957,0.04764561766062472,0.0476462107382336,0.6666666670243507,0.6666665558208518,0.11108728047852247,0.6666665464194751,0.9999999620385931,0.9999999610885143,0.9999999497695642,0.9999999618279625,1.443466983332235e-10,1.4614849018961283e-10,1.9661554856885736e-10,1.4461478644701116e-10,9.983383543023854e-06,1.0488304226222842e-05,1.2992448004583166e-05,1.0149188656034485e-05,0.005982886299644532,0.004552080095962765,0.004247790464460772,0.0050604845730609456,0
0.0,0.0,7.9119377,0.0,9.258587,0.0,0.0,0.0,0.0,4.443134,0.0,6.664283,10.019816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6124444,0.0,0.0,0.0,5.8320756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3989937,0.0,10.648644,0.0,0.0,0.0,0.0,10.367573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7897048,2.9325545,0.0,0.0,0.0,0.0,1.4987625,0.0,0.454009828426502,0.3591554501848391,0.24996409499011096,0.282234590241647,0.9616681662160091,0.9612232801956345,0.9606761555659242,0.9613994959489319,0.005907481734152561,0.008086014170970391,0.008934446443639114,0.007533613146475066,0.0476420131404278,0.04764665622586246,0.04764664691135917,0.04764532133370795,0.6666666647352242,0.6666665557518694,0.11097647132376652,0.6666665461298656,0.9999999750265733,0.999999974401551,0.9999999672072551,0.999999974888007,8.258882840049362e-11,8.361973482046102e-11,1.1133202714837506e-10,8.274221698707315e-11,7.551530538335686e-06,7.933457554997636e-06,9.7783607515916e-06,7.676947168020882e-06,0.004248826873108022,0.004067386276837281,0.0043658947897546995,0.004059936703199613,0
0.0,0.0,10.90532,0.0,0.0020635675,9.13118,0.0,0.0,0.0,8.631664,0.0,2.6095178,14.206321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.986668,0.0,3.8976214,0.0,8.996218,0.0,0.0,0.0,0.0,9.9136915,0.0,0.0,0.0,0.0,0.0,0.015381084,0.0,0.0,0.0,0.0,0.0,0.0,15.5524435,3.8212357,0.0,0.0,0.0,0.0,3.1413357,0.0,0.1646510153011077,0.6001068911915243,0.40186178846869675,0.5376671371869302,0.8749370146241173,0.8740827956011168,0.8733414433222756,0.8744209477319462,0.03579460471522494,0.043334214958865205,0.045262221966639864,0.04170697872945863,0.14286853374008798,0.14288275142752616,0.14288405383830313,0.14287843574399073,0.28571428606581545,0.2857142066917429,0.04010523812662016,0.28571420019775506,0.9999875992644206,0.9999874871205513,0.9999867306212946,0.9999875743195475,2.986520765083598e-07,3.000020842602206e-07,3.195413935730087e-07,2.988530082165431e-07,0.0005149076644124062,0.0005242530953930395,0.0005535803714677171,0.0005180086180132361,0.016846709033240016,0.015087641181012313,0.01588585706289417,0.015347925334076806,0
0.0,0.0,2.5533545,0.0,9.581359,0.013416923,0.0,0.0,0.0,2.1658828,0.0,0.0,9.441411,0.0,0.0,0.04518431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5177135,0.0,0.0,0.0,3.351445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32271832,0.0,5.902808,0.0,0.0,0.0,0.0,13.645398,0.0,0.0,0.0,0.0,0.0,0.81028545,0.0,0.0,0.0,0.0,0.0,0.0,0.8623889,2.6479568,0.0,0.0,0.0,0.0,8.258543,0.0,0.43121411675071003,0.516064228135243,0.5143470038065631,0.6038481370910591,0.9406329263207523,0.9400536320154333,0.9394301103427211,0.9402831486039639,0.018868432096241377,0.020137603184988237,0.020405240568734634,0.020589386070996658,0.0714564752032344,0.07146502794779042,0.07146653962373888,0.07146193535624801,0.4999999978655627,0.49999988922489325,0.07845461403276108,0.49999987979026284,0.9999999424172183,0.9999999413795632,0.9999999325771877,0.9999999421868405,2.418929004876828e-10,2.440690103061461e-10,2.8508460593624686e-10,2.422167105306337e-10,1.370762345834135e-05,1.4205304150053566e-05,1.6088421445772357e-05,1.3871794572726188e-05,0.002940661273799923,0.0031933140488802,0.0033484059622908265,0.0030699859984156235,0
0.0,0.0,4.5549016,0.0,6.4960337,2.3593097,0.0,0.0,0.0,1.0827092,0.0,3.1213038,6.6716623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.590584,0.0,0.0,0.0,1.7798262,0.0,0.0,0.0,0.0,0.0,0.0,1.3646829,0.0,1.850642,0.0,8.164682,0.0,0.0,0.0,0.0,12.937864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8489137,0.0,0.0,0.0,0.0,1.0496168,0.0,0.39873966206932526,0.32759381821296624,0.3584538225819979,0.5087806760037016,0.89711114352766,0.8963338415378725,0.8956210226435898,0.8966409820545196,0.012374506364800447,0.01401262580564333,0.01531208632982141,0.012865476275165398,0.11911365561965068,0.11913078184712772,0.11913120131836621,0.11912679626067789,0.33333333322101355,0.33333324478784215,0.048525042123165565,0.33333323744286697,0.9999999065347356,0.9999999055033417,0.9999998963183487,0.9999999063054134,4.454997019922033e-10,4.479563400267884e-10,4.976973161256989e-10,4.458653120257151e-10,1.9608892410806293e-05,2.0043548426857866e-05,2.171890357869187e-05,1.9752929179255595e-05,0.00714842367196126,0.005924885465968291,0.005670804030294407,0.00636169834556422,0
0.0,0.0,1.9858707,0.0,11.746049,0.0,0.0,0.0,0.0,5.5776944,0.0,5.187304,8.8159075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4111292,0.0,0.0,0.0,0.0,0.0,0.0,1.0743684,0.0,2.6308353,0.0,9.603373,0.0,0.0,0.0,0.0,11.493906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0363855,4.7655187,0.0,0.0,0.0,0.0,5.4153795,0.0,0.3994384993177976,0.42524995791069187,0.3203901592572172,0.2541628907858493,0.9190756404074591,0.9183881617979993,0.9177127685608575,0.9186606388143682,0.011513671139423025,0.014405877194203543,0.015053309195545936,0.014508785658390838,0.09528077020587694,0.09529213118632353,0.09529280055926301,0.09528783559424774,0.40000000003987796,0.3999999003969342,0.06032634167806149,0.3999998921369273,0.9999998259316183,0.9999998235248634,0.9999998025137758,0.9999998253968083,1.0347844108633942e-09,1.0419312220864332e-09,1.1825876322428586e-09,1.0358479711259878e-09,2.928127002992852e-05,3.0095496530014576e-05,3.320993507285107e-05,2.955059650842375e-05,0.006468965852061659,0.006135684255092537,0.006343386567816208,0.005970208113468894,0
0.0,0.0,3.5553107,0.0,0.0,8.612268,0.0,0.0,0.0,0.0,0.0,0.0,8.349711,0.0,0.0,3.0333686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.817007,0.0,0.0,0.0,0.0,4.8988934,0.0,0.0,0.0,7.7894316,0.0,5.5044427,0.0,0.0,14.600351,0.0,0.0,0.0,0.0,0.0,8.626572,0.0,0.0,0.0,0.0,0.0,0.0,5.6659846,0.0,0.0,0.0,0.0,0.0,0.13550967,0.0,0.8557058945227864,0.6088800062274922,0.6576205040342463,0.453169636859668,0.852453714103558,0.851533259999076,0.85076911152579,0.8518973189877932,0.07700171091001043,0.07855979509166586,0.0788684140389913,0.07899978658319698,0.16666519191281456,0.16668567791428035,0.1666928891500825,0.16667976589633257,0.2500000002806415,0.24999992887943198,0.03390800084019468,0.24999992303290267,0.999985174644931,0.9999850627032202,0.9999844959997155,0.9999851497371404,3.7634902825496314e-07,3.77769759523872e-07,3.9198499703459295e-07,3.765604967039702e-07,0.0005840088233253069,0.0005928531649331586,0.0006155853715685303,0.0005869463922723745,0.025265505126340335,0.025376449267856493,0.025056527113203157,0.025303822696853807,0
0.0,0.0,1.6029584,0.0,0.9733764,0.5009585,0.0,0.0,0.0,1.1468467,0.1908228,11.252353,8.841246,0.0,0.0,0.0,1.6869586,0.0,0.0,0.0,0.0,0.0,0.0,2.8343492,0.0,0.0,0.0,11.709174,0.0,0.0,0.35234457,0.0,0.0,0.0,0.11848634,0.0,2.8653548,0.0,7.480317,0.0,0.0,0.0,0.0,7.1619587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39316,5.9609065,0.0,0.0,0.0,0.0,3.5564387,0.0,0.4523983840656307,0.35201450479688423,0.24260039346620743,0.2773726688659127,0.9616708359603698,0.9612254768026831,0.9606780166947306,0.9614019838934085,0.011325363433871713,0.0127597895235046,0.012821079941122672,0.012863697801806928,0.047635260821330884,0.04764108737790707,0.047642023327630054,0.047639015884117356,0.6666666632273808,0.6666665557316015,0.11070438129388709,0.6666665459939995,0.9999999648722636,0.9999999639931042,0.9999999547265088,0.9999999646773555,1.3016193832841414e-10,1.317866720482862e-10,1.7106998934103741e-10,1.3040368319636073e-10,9.480174591085508e-06,9.959644916418321e-06,1.2129516483434942e-05,9.63762234877441e-06,0.0040993655864914845,0.003539396838011696,0.003579148950116455,0.0036168310890570474,0
