0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,idm135_N,differenceends,class
0.0,0.0,1.3350573,0.0,0.0,0.0,2.0924988,0.0,0.0,0.0,0.0,0.0,0.28451726,0.43667725,3.5566008,0.0,0.008279628359911589,0.8009478672985783,0
0.0,0.0,0.0,5.546427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0681462,2.1593077,0.0,0.028093573448123986,0.3838862559241706,0
0.0,0.0,0.0,0.79311806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6566186,1.9707911,0.0,0.0020479140049563674,0.07109004739336491,0
0.15490529,0.0,1.9349356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6590343,3.7684314,0.1132836,0.0,0.001608352369989978,0.10900473933649288,0
0.0,0.0,0.0,6.4590387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9970735,0.84574836,0.0,0.010179644065796916,0.24644549763033177,0
0.902394,0.0,2.5556042,0.0,0.0,0.0,0.40580782,0.0,0.0,0.0,0.0,0.0,2.9866946,1.5696189,1.9186243,0.0,0.002883361918196989,0.037914691943127965,0
0.0,0.0,0.0,0.9957637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6922031,4.63636,0.0,0.007356499534162694,0.3459715639810427,0
0.0,0.0,0.0,15.285211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1893654,0.6373853,0.0,0.028429109438848663,0.3270142180094787,0
0.0,0.0,1.3447224,0.0,0.0,0.0,0.11038575,0.0,0.0,0.0,0.0,0.0,3.6599221,1.2256701,2.2614164,0.0,0.002542396773016794,0.061611374407582936,0
0.0,0.0,0.0,16.359507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.816697,1.4678395,0.0,0.01886384581467348,0.17061611374407584,0
0.0,0.25879344,0.0,4.3496637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74683756,2.1162407,0.0,0.007127071582116765,0.3838862559241706,0
0.0,0.0,0.0,5.5855885,0.0,0.0,0.0,0.7905571,0.0,0.0,0.0,0.0,0.0,2.201788,1.5736443,0.0,0.026490348068786137,0.29383886255924174,0
0.0,0.0,3.0565987,0.0,0.0,0.0,0.6909057,0.0,0.0,0.0,0.0,0.0,1.8404337,0.0,0.31458223,0.0,0.0064519190543319525,0.2322274881516588,0
0.0,0.0,5.239997,0.0,0.0,0.0,1.3363819,0.0,0.0,0.0,0.0,0.0,4.438482,0.0,1.7142678,0.0,0.0011368129018608064,0.4454976303317536,0
0.0,0.0,0.0,3.2530017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8820148,2.2565682,0.0,0.008039522423990942,0.6255924170616114,0
0.0,0.0,0.0,1.6015638,0.0,0.0,2.8740056,0.0,0.0,0.0,0.0,0.0,2.9702222,0.18587153,2.689899,0.0,0.008262743206913227,0.7251184834123223,0
0.0,0.0,0.74215835,0.0,0.0,0.0,0.45489588,0.0,0.0,0.0,0.0,0.0,2.0448372,1.3836616,1.1305369,0.0,0.003928377540420185,0.15639810426540288,0
0.30169222,0.0,1.0356236,0.0,0.0,0.0,0.8093798,0.0,0.0,0.0,0.0,0.0,1.5703772,1.5009222,2.0944934,0.0,0.004157458580957093,0.14691943127962084,0
0.0,0.0,5.409841,0.0,0.0,0.0,1.5776092,0.0,0.0,0.0,0.0,0.0,7.3959613,2.104983,1.7601647,0.0,0.0009139504303923893,0.4360189573459715,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24744359,4.165519,1.7015972,0.0,0.00470979962628785,0.3459715639810427,0
0.5516855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65507156,4.5418515,0.050816376,0.0,0.0016636740687230908,0.28436018957345977,0
0.0,0.0,0.6146963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65684617,0.0,1.8348972,0.0,0.006416899177329273,0.3744075829383886,0
0.0,1.277253,1.4461632,1.183924,0.0,0.0,3.7400281,0.0,0.0,0.0,0.0,0.0,0.63149035,0.17158125,1.5270622,0.0,0.017191151352265725,0.4691943127962085,0
0.0,0.0,2.1722794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4461628,0.0,1.2793727,0.0,0.006433088489443106,0.3459715639810427,0
0.0,0.3572236,0.7229792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4944735,4.1523495,4.0680714,0.0,0.003719320807290892,0.8341232227488152,0
0.0,0.0,0.0,2.3672159,0.0,0.0,0.32795367,0.0,0.0,0.0,0.0,0.0,0.21596345,0.45792452,2.1212204,0.0,0.0064131722576780065,0.28436018957345977,0
0.0,0.18112002,4.195705,0.0,0.0,0.0,0.774542,0.0,0.0,0.0,0.0,0.0,0.24708328,0.0,1.4314816,0.0,0.006385692346404736,0.5497630331753555,0
0.0,0.0,0.0,9.984554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31178275,0.7959598,0.0,0.022132996016098905,0.4597156398104265,0
