0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,class
0.0,0.0,0.0,0.0,24.929672,0.0,0.0,0.0,0.0,2.1399195,0.0,0.0,2.3343754,0.0,0.0,0.0,1.1254464,0.0,3.9670641,0.0,0.0,20.997072,0.0,8.157232,0.0,0.0,0.0,0.0,0.0,0.0,5.580146,0.0,0.0,0.0,0.0,0.0,2.3379593,0.0,5.723536,2.7003338,6.4023504,2.528986,0.0,9.8380575,0.0,0.0,0.0,0.0,0.0,6.0757957,0.0,0.0,11.442269,0.0,0.0,7.8896227,0.0,0.0,16.51508,0.0,0.0,0.0,0.0,1.0697931,0
0.0,0.0,10.850829,0.0,5.2715116,0.0,0.0,5.1628036,0.0,9.861069,0.0,0.0,3.803971,0.0,0.0,0.9367406,0.0,6.3258414,0.0,10.705587,0.0,0.49076664,0.0,0.0,0.0,7.3167677,0.0,0.0,0.0,0.0,8.890541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.747679,2.6047459,0.9553776,1.7050222,0.0,0.18533006,0.0,0.80859774,0.0,1.5351436,0.0,0.0,0.0,0.0,6.331759,0.0,0.0,0.0,0.0,0.0,3.0289013,0.0,11.248942,3.7712917,0.0,0.0,0
0.0,0.0,0.0,17.145649,13.416154,0.0,0.0,0.0,0.0,0.0,0.0,1.814807,31.914656,28.506098,0.0,0.0,13.3476925,0.0,0.0,0.0,0.0,55.529366,0.0,5.278963,0.0,0.0,21.277649,0.0,2.0868986,0.0,0.0,5.4819055,1.6629024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.778809,3.172567,0.0,5.28662,0.0,0.0,0.0,0.0,5.6165543,0.0,0.0,0.0,11.44777,0.0,0.0,13.343224,0.0,0.0,27.196337,0.0,0.0,0.0,12.8464575,0.0,0
0.0,0.0,0.68248963,0.0,5.7625637,0.0,0.0,1.3207213,0.0,8.976468,0.0,0.0,0.8495004,0.0,0.0,0.0,0.0,0.0,0.0,9.753662,0.0,0.0,0.0,0.0,0.0,5.1578436,0.0,0.0,0.0,0.0,9.177789,0.0,0.0,0.0,2.683269,0.0,0.0,0.0,1.6809254,0.0,0.0,0.0,0.0,0.0,0.0,0.81898344,0.0,0.64696765,0.0,3.516779,0.0,0.0,4.350443,0.0,0.0,0.0,0.0,0.0,5.4159327,0.0,2.4456646,3.7643647,0.0,0.0,0
0.0,0.0,0.0,2.7349248,11.672444,0.0,0.0,0.0,0.0,0.0,0.0,4.912213,15.79543,13.475583,0.0,0.0,16.963661,0.0,0.0,2.780107,0.0,43.48948,0.0,9.34836,0.0,0.0,28.424723,0.0,2.9214828,0.0,0.0,0.0,6.4499536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.36946,6.859421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.449925,0.0,0.0,30.771555,0.0,0.0,23.453129,0.0,0.0,0.0,27.513597,0.0,0
0.0,0.0,5.539225,0.0,10.011572,0.0,0.0,4.1714916,0.0,5.372479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.278639,0.0,3.7956796,0.0,0.0,0.0,0.0,0.0,4.5367284,0.0,0.0,0.0,0.0,12.973148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5241039,0.0,0.0,4.0120792,0.0,0.0,0.0,0.6773338,0.0,0.0,0.9918953,2.0332532,0.0,0.0,1.185432,1.7049397,0.0,1.3254834,0.0,0.0,3.619103,0.0,1.9204434,5.4501987,0.0,0.0,0
0.0,0.0,6.72278,0.0,2.6028268,0.0,0.0,4.2558565,0.0,6.184427,0.0,0.0,4.6390986,0.0,0.0,0.6741769,0.0,5.688676,0.0,6.9025307,0.0,0.0,0.0,0.0,0.0,3.2141562,0.0,0.0,0.0,0.0,4.069126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7626684,1.6249337,0.0,0.6824778,0.0,0.0,0.0,0.0,0.0,0.8447153,0.0,0.0,0.0,0.0,3.677128,0.19389519,0.0,0.0,0.0,0.0,0.86729985,0.0,5.809654,2.0120554,0.0,0.0,0
0.0,0.0,0.0,0.0,37.758236,0.0,0.0,0.0,0.0,0.1827446,0.0,0.09764894,13.145913,0.0,0.0,0.0,11.598399,0.0,3.2270408,0.0,0.0,51.55654,0.0,14.244649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34855807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.269354,0.0,0.0,9.436208,0.0,0.0,0.0,5.900369,0.0,2.3874223,0.0,0.0,13.922627,0.0,0.0,20.388533,0.0,0.0,24.490572,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,2.538547,35.90449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.481211,0.0,0.0,0.0,10.892003,0.0,2.9423714,0.0,0.0,46.17895,0.0,12.984112,0.0,0.0,0.0,0.0,0.0,0.0,1.5493406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4296141,1.9943826,12.888516,0.0,0.0,19.303524,0.0,0.0,0.0,7.6652913,0.0,8.348008,0.0,0.0,10.52854,0.0,0.0,17.68489,0.0,0.0,21.231178,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,7.702118,0.0,3.7794034,0.0,0.0,3.203827,0.0,5.5623474,0.0,0.0,1.5839335,0.0,0.0,0.2609094,0.0,4.1724763,0.0,7.1600065,0.0,0.0,0.0,0.0,0.0,2.9823756,0.0,0.0,0.0,0.0,4.3962545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8101616,0.9069314,0.0,2.6550364,0.0,0.0,0.0,1.1844208,0.0,0.0,0.0,0.0,0.0,0.0,4.0799932,0.0,0.0,0.0,0.0,0.0,2.2342095,0.0,5.764696,1.3298075,0.0,0.0,0
0.0,0.0,9.287178,0.0,9.189531,0.0,0.0,4.4410405,0.0,7.624043,0.0,0.0,1.6701875,0.0,0.0,0.0,0.0,4.3597455,0.0,6.099408,0.0,0.7312388,0.0,0.0,0.0,7.2984543,0.0,0.0,0.0,0.0,13.45394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.586496,0.0,0.0,1.9718006,0.0,0.85303044,0.0,0.0,0.0,0.63440156,0.0,4.2775254,0.0,0.0,9.090963,0.39427018,0.0,0.0,0.0,0.0,6.6444283,0.0,7.6467357,0.40582758,0.0,0.0,0
0.0,0.0,4.805286,0.0,3.7995098,0.0,0.0,2.0584755,0.0,6.0186744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2779274,0.0,0.0,0.0,0.0,0.0,3.2753768,0.0,0.0,0.0,0.0,8.90682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.797426,0.0,1.7303697,2.431338,0.0,0.0,0.0,0.0,0.0,0.9727541,0.0,1.8979316,0.0,0.0,4.525046,0.0,0.0,0.0,0.0,0.0,5.654019,0.0,1.6287942,5.5354695,0.0,0.0,0
