0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,energy_N,entropy_N,kurtosis_N,maximum_N,mean_N,meanAbsoluteDeviation_N,median_N,minimum_N,range_N,rootMeanSquare_N,skewness_N,standardDeviation_N,uniformity_N,variance_N,compactness1,compactness2,sphericalDisproportion,sphericity,area,surfaceArea,surfaceVolumeRatio,volume,diameter,energy0_N,entropy0_N,inertia0_N,homogeneity0_N,correlation0_N,shade0_N,promenance0_N,variance0_N,idm0_N,energy135_N,entropy135_N,inertia135_N,homogeneity135_N,correlation135_N,shade135_N,promenance135_N,variance135_N,idm135_N,energy45_N,entropy45_N,inertia45_N,homogeneity45_N,correlation45_N,shade45_N,promenance45_N,variance45_N,idm45_N,energy90_N,entropy90_N,inertia90_N,homogeneity90_N,correlation90_N,shade90_N,promenance90_N,variance90_N,idm90_N,differenceends,sumvalues,sumsquares,sumlogs,amean,gmean,pvariance,svariance,sd,kurtosis,skewness,scm,class
0.0,0.0,0.0,3.0724375,0.0,5.8863087,5.858361,0.0,0.0,0.37908947,0.0,0.0,0.0,1.7552717,0.0,0.0,0.9534145,0.0,0.0,0.0,2.2923946,0.0,10.462504,0.0,3.1628308,0.0,0.0,5.711806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.762473,0.0,0.0,6.2655067,0.0,0.80861455,0.0,0.0,4.9508157,0.0,0.0,0.0,0.0,0.0,0.02708548,0.0,0.49453077,12.363591,0.0,0.0,0.008672627307461956,0.7307866275566305,0.031348546704092733,0.7098765432098765,0.5775919149677644,0.3151928675813456,0.5714285714285714,0.5793103448275861,0.41777777777777775,0.5893623976125434,0.8468746269430183,0.3433054431204817,0.05556470993514221,0.14035165117414444,0.004331112695900229,0.006587958626294798,0.4932942622257319,0.22207960644007158,0.034436493738819324,0.020638964654578366,0.4149065533259485,0.004331112695900228,0.11091163650072311,0.4236177035799178,0.9406410331716042,0.013983192192224506,0.07145136523130581,0.4999999998941298,0.9999997566633072,1.6526329247392106e-09,3.582933986239102e-05,0.00661717852379508,0.5817610099991947,0.9402911254800336,0.015623888454150957,0.07145791766614502,0.49999988011654395,0.9999997556897616,1.6548452437167767e-09,3.625845469718773e-05,0.005729589573484795,0.4716947772668492,0.9400618370598446,0.016433035900719685,0.0714607406008362,0.49999988931178657,0.9999997522783214,1.6675003156188752e-09,3.7130190653621124e-05,0.005594684018067678,0.42367853543766915,0.9394392117513899,0.01759408041775919,0.07146131418479591,0.07866389552560336,0.9999997095831825,1.998726348589798e-09,4.258346616914701e-05,0.005723364173176726,0.7772511848341233,0.042023390685276746,0.052592633684866025,0.0,0.47497817944139886,0.0,0.23402638387042016,0.23111332680211638,0.4207377907899702,0.1997985882050974,0.6487162657757612,0.05903137147309986,0
0.0,0.0,7.1371336,8.365976,0.0,3.9826272,3.1525428,0.0,0.0,0.50486726,0.0,0.0,0.0,5.0426264,0.0,0.0,0.0,0.0,0.0,0.0,3.2990146,0.0,11.670132,0.0,2.1320372,0.0,2.3324676,5.765955,0.0,0.0,0.0,0.49040106,0.0,0.0,0.0,6.9695535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0488454,0.0,4.6676207,0.0,0.0,5.015471,0.0,0.0,0.0,0.0,0.0,3.9250445,0.0,3.5406396,7.3942895,1.3797044,5.074919,0.002108186621958172,0.3247252512911133,0.047712690230181126,0.2716049382716049,0.43048999643705177,0.059760089232813104,0.4206349206349206,0.6620689655172414,0.0488888888888889,0.4157073492133022,0.734941300362614,0.059072271087066225,0.24464688028636616,0.009035071065495441,0.004887721556417526,0.024459416074664148,0.2925791532737376,0.31244409660107336,0.021914132379248663,0.022744504866978925,0.2614934448424857,0.004887721556417526,0.06462184775690918,0.4660991952980244,0.9819000641525202,0.005762215789870121,0.023816942634505553,0.9999999654809624,0.9999999978922514,3.3652850510628036e-12,1.3201273797857617e-06,0.003158466921259783,0.42677306434649814,0.9817349223799571,0.006642597993882051,0.02381868364164834,0.9999999923318618,0.9999999978740267,3.3750364773905008e-12,1.3542826480149961e-06,0.002883361918196989,0.336906766547746,0.9816262221081438,0.005997953700739174,0.02382033666908834,0.9999999978555371,0.9999999978098182,3.4308062164742557e-12,1.425079531470068e-06,0.0029508899173196655,0.4018237829238088,0.981202384780131,0.005928097556767852,0.023821456277836797,0.18581194953424993,0.9999999963733166,6.238218064994834e-12,2.1454980675565035e-06,0.002781075601161663,0.037914691943127965,0.012624126379766638,0.014771045459324375,0.018570772516317315,0.5299307155233662,0.7489129393248835,0.003942753305527395,0.003914760243324409,0.01666453947877214,0.2673695687261331,0.3351464706465337,0.0003424717862883324,0
0.0,0.0,4.4799795,6.5290556,0.0,4.431863,1.2187812,0.0,1.8637435,0.0,0.0,0.0,0.0,3.028081,0.0,0.0,0.16736336,0.0,0.0,0.0,3.2242064,0.0,7.714128,0.0,0.58574474,0.0,1.6005107,4.257824,0.0,0.0,0.0,3.7472787,0.0,0.0,0.0,3.7030983,0.0,0.0,0.0,0.0,0.15456024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0441022,0.0,0.0,2.3688922,0.0,0.0,0.0,0.51185834,0.0,2.4924214,0.0,1.0897388,3.140038,2.099062,0.9996952,0.00028498933864844027,0.2895871534013562,0.033645394763421724,0.19753086419753085,0.2574169349143902,0.10066182885614715,0.25396825396825395,0.5103448275862069,0.09333333333333332,0.24670754197678313,0.7937532884133495,0.10550109365032984,0.2657766054982899,0.020545918469102732,0.002235132455514776,0.026863646081711393,0.28041460322086953,0.4841091614965935,0.01073345259391771,0.011931147307858757,0.31435003879106854,0.002235132455514776,0.0212178138015231,0.46851624388006746,0.9818954403730035,0.0017754726523409336,0.023822228952569503,0.9999999503074524,0.9999999997875177,1.5789211640298703e-13,2.85946686411724e-07,0.002099805910668661,0.43448233573239736,0.9817302284359523,0.00197410542790069,0.023824412081389516,0.9999999877463506,0.9999999997856805,1.5834956576456878e-13,2.933448783853312e-07,0.001921295443047972,0.3501208710015519,0.9816219151084312,0.0020654398151370465,0.023825528352357205,0.9999999958395751,0.9999999997792077,1.6096615706211993e-13,3.0867985996318663e-07,0.0017335569721411792,0.4265853963499996,0.9811979753640411,0.002083487696474327,0.023826116874766552,0.18581194939934323,0.9999999996347435,2.9264122546097164e-13,4.6208999159543547e-07,0.001587889560481684,0.1232227488151659,0.007242883737729938,0.005573374531941219,0.01683075557126435,0.2751994651250822,0.5793311137603396,0.026291583376653445,0.02610043695611726,0.08950984827340372,0.12579688462389774,0.5602424035220561,0.002360330762159431,0
0.0,0.0,0.0,2.3543184,0.0,5.5355515,7.353186,0.0,0.0,3.2191508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.364039,0.0,11.620334,0.0,8.807408,0.0,0.0,0.9610922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1684346,0.0,0.0,0.0,0.0,0.65458536,0.0,0.0,0.0,0.0,0.0,0.0,2.1282141,0.0,0.7268057,0.0,0.0,2.2126288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9673083,12.947293,0.0,1.951355,0.007305772166213811,0.5409097209086092,0.03599557661285013,0.3271604938271605,0.42732250325036536,0.15867270837923814,0.44047619047619035,0.5172413793103448,0.18222222222222223,0.4197652813238669,0.6833383308113146,0.15992846081019024,0.12614403673663543,0.03898146284578877,0.012123636743142409,0.04349606285510378,0.2226637962603253,0.21752341365884456,0.0353309481216458,0.0459739721110005,0.157084418297546,0.012123636743142405,0.11417941086393046,0.3865494525479147,0.9190812156618751,0.015053856003787674,0.09528039162239989,0.4000000001259196,0.9999996581816649,2.544586154500065e-09,4.591700490435245e-05,0.008252714013861354,0.22082773297843916,0.9186652097643448,0.01565412250124493,0.0952892869563062,0.39999989218482496,0.9999996571314567,2.5472015204248877e-09,4.6339345429658196e-05,0.008035495442731978,0.35349141194357947,0.9183932269890143,0.01671144396341718,0.09529198674866304,0.3999999004085703,0.9999996534555156,2.5621605375388077e-09,4.719382261426184e-05,0.007772843085745908,0.4803865996040629,0.9177178437995392,0.017440915319053407,0.09529277879104614,0.06028058274532766,0.9999996142246189,2.8875300027660546e-09,5.1901458663071855e-05,0.007887958311307489,0.1895734597156398,0.04121953107284028,0.04401709930933529,0.04460315350741652,0.46038061257891216,0.694709179061939,0.040649237187222825,0.0400902443226797,0.12545461455493953,0.11896302616955023,0.5117821179691951,0.012078690775152156,0
0.0,0.0,9.439207,8.799451,0.0,8.183249,8.571503,0.0,0.0,1.2222718,0.0,0.0,0.0,5.7372103,0.0,0.0,0.0,0.0,0.0,0.0,3.801493,0.0,12.699389,0.0,9.57878,0.0,0.6697796,1.8063091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8222194,0.0,0.0,0.89005554,0.0,1.7422878,0.0,0.0,0.0,0.6193333,0.0,0.0,5.177462,0.0,2.2801223,0.0,0.0,4.0408974,0.0,0.0,0.0,0.4216932,0.0,0.0,0.0,7.5775676,13.922328,0.0681222,3.5181773,0.0033855246592696224,0.5716405449531744,0.06022888860322464,0.5740740740740741,0.4727122057566142,0.18697765221485296,0.4365079365079364,0.5862068965517241,0.31555555555555553,0.4696746068558849,0.8726034240612935,0.2115375291702282,0.10157330684713956,0.06138884930145695,0.006453183976622428,0.00805792465921665,0.4592060597044326,0.18663397107425486,0.042486583184257604,0.02834011269841128,0.3466221021068247,0.006453183976622427,0.1417713689258461,0.44457370719821915,0.9616773870437337,0.027654331615249696,0.04762079605745492,0.6666666565935783,0.99999996646589,1.2234873827037544e-10,9.191239617499485e-06,0.002077937508719265,0.25515220973638864,0.9614077173628399,0.02805008180977449,0.04762585604384818,0.6666665453827192,0.9999999662798235,1.2257597715736881e-10,9.343888736469255e-06,0.0021406435989548664,0.31048254368718925,0.9612309774500956,0.027435374528446344,0.04762812917906823,0.6666665555878981,0.9999999656266142,1.238759501869474e-10,9.656096764551982e-06,0.0021016620549596564,0.18534777595538687,0.9606826254522796,0.02674693918626756,0.04763068614837088,0.10991840585908513,0.9999999590106605,1.4963499386220573e-10,1.1364359305302394e-05,0.002223674084369098,0.5781990521327014,0.023875445211943288,0.026477822303455745,0.029374437323160644,0.45096031854819796,0.6743245755507515,0.0790870011813273,0.07820204353375053,0.20500884237663455,0.4519217484949043,0.49639800593356126,0.013578466768521789,0
0.0,0.0,6.56746,3.0438595,0.0,6.644078,5.780485,0.0,0.0,0.67024773,0.0,0.0,0.0,3.3328764,2.9332795,0.0,0.0,0.0,0.0,0.0,1.6649425,0.0,3.8992786,0.0,4.466227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4786067,0.0,0.0,0.8760588,0.0,0.085956365,0.0,0.0,0.0,3.6017168,0.0,0.0,7.3809094,0.0,2.91833,0.0,0.0,3.5111878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.030651,14.129254,0.0,1.2461675,0.00486657926147737,0.6023877127691241,0.03388825852387685,0.28395061728395055,0.2902883265172248,0.17010332309508253,0.26190476190476186,0.4275862068965517,0.2088888888888889,0.2874829758712806,0.8237010716761066,0.1859917755199507,0.09271841417524065,0.04969813333171753,0.016715659842410118,0.010368424573491188,0.4179621757205422,0.10887573964497042,0.07692307692307693,0.058404781814869564,0.2335199450209071,0.016715659842410115,0.1427379958128113,0.4261702946051685,0.9616950620741688,0.024318595116912183,0.04759955536547921,0.6666666633736092,0.9999998836787354,6.424351004923884e-10,2.1061484344483114e-05,0.003184978331604149,0.2001792556467959,0.9614248473805935,0.024279718289820017,0.04760502024887694,0.6666665464356613,0.999999883033316,6.436283230351957e-10,2.1411276024733136e-05,0.0032829634709496693,0.20734273060832964,0.9612478400905419,0.023983114550997397,0.047607263297624436,0.666666555889184,0.9999998807674998,6.504542913872451e-10,2.2126692560154304e-05,0.003421811294057373,0.2867772848635989,0.9606999038697556,0.023456930748363566,0.04761091104941549,0.1102144197004114,0.999999854975324,8.071262627035e-10,2.638027826374409e-05,0.003892459124612217,0.21800947867298578,0.025468227856179738,0.021513126369804847,0.03603246757405955,0.24739742118570052,0.5537989124739913,0.05060191733829194,0.049956467020148984,0.14814477590740813,0.1563368505859174,0.648034428526012,0.012038161984394457,0
0.0,0.0,0.0,0.0,0.0,4.2284956,9.666006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.717197,0.0,4.695218,0.0,0.0,0.0,10.105733,0.0,0.0,0.0,0.8477931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5785594,0.0,0.0,17.82344,0.0,0.0,0.0,0.0,0.0,11.792047,0.0,0.0,18.632616,0.0,0.0,8.594372,0.0,0.0,0.0,0.0,0.0,4.361273,0.0,0.0,0.0,17.46481,17.445791,0.0,0.0,0.024665579453566094,0.6431441381315716,0.09718874769785453,0.382716049382716,0.4466198644135142,0.22867895157484952,0.5238095238095237,0.26206896551724135,0.38666666666666666,0.4498996068399991,0.5488230604812623,0.2586812577771199,0.11704989848040001,0.0860485795157284,0.0459376250195683,0.0348407835505168,0.24827326364566665,0.0804816776610018,0.10420393559928444,0.12114496949550621,0.10259212522107396,0.04593762501956828,0.20723501596673313,0.23934509389186842,0.919157402604287,0.03019379553011309,0.09522866765484532,0.4000000004614406,0.9999907542960077,2.066061908188787e-07,0.00041374869824206835,0.022354888148490692,0.33857481679735574,0.9187407001307287,0.03398662588034431,0.09523410769849262,0.39999989227493915,0.999990725889267,2.0681854792531326e-07,0.00041755432344015497,0.021196236096930113,0.26679740183248524,0.9184676608858302,0.035062015395965866,0.09523559005928055,0.3999999004415289,0.9999906264602322,2.0803313701250447e-07,0.00042525384199426403,0.02104236510040751,0.1859567364884466,0.9177927627936457,0.03644112875489493,0.09523609898275037,0.060287849697728074,0.9999895566220384,2.3471476213139694e-07,0.00046795463126308485,0.02186471295221038,0.5165876777251185,0.07283755653835239,0.07600071573567113,0.0,0.31939763934978205,0.0,0.16851940603747312,0.16615803602047308,0.3410009442064039,0.07056534587246632,0.5271472159403288,0.08149983849901556,0
0.0,0.0,0.69852924,0.0,0.0,6.3504243,1.3459814,0.0,0.0,0.0,0.0,0.0,0.0,2.4458988,4.7814755,0.0,1.0687407,0.0,0.0,0.0,7.1425076,0.0,5.9921107,0.0,9.794085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.087707,0.0,0.0,9.8251295,0.0,0.0,0.0,0.0,0.0,13.322078,0.0,0.0,14.995377,0.0,0.0,2.3262417,0.0,0.0,0.0,0.0,0.0,0.98082495,0.0,0.0,0.0,14.852265,14.690516,0.0,0.0,0.008926048128904438,0.5560800063620374,0.1367990950811687,0.43827160493827166,0.4754846720096386,0.12287692885082326,0.48412698412698396,0.4413793103448276,0.3111111111111111,0.4661971768259602,0.6005408117790212,0.1458930018385714,0.11836084993364498,0.033717039301645255,0.007562053190934235,0.004705550510975442,0.5518612533645386,0.1446243291592129,0.056797853309481214,0.032067823593352744,0.38653954169409943,0.007562053190934233,0.1813999794565195,0.4018719119470093,0.9406533160226924,0.025701311697674666,0.0714420076980909,0.4999999996807804,0.9999995742074622,3.4846860542489785e-09,5.202743771711161e-05,0.008670951037382083,0.5157327007662834,0.9403028867031799,0.026863840079675606,0.07144826130292335,0.4999998801533235,0.9999995725039402,3.489350940972057e-09,5.265055136988229e-05,0.00850955810451898,0.35003198036077865,0.9400731399965382,0.026504447568801593,0.07145114866148657,0.4999998893323869,0.9999995665345737,3.5160350055137984e-09,5.391639073714457e-05,0.008372064300186522,0.22885762356700612,0.9394500528489215,0.027761588847369043,0.07145146729590764,0.07854340405341727,0.9999994973961174,4.152073970929762e-09,6.13950542505061e-05,0.008577539559532176,0.5781990521327014,0.03436228268972513,0.03863806268146123,0.0,0.4250319983019032,0.0,0.1369631996494404,0.13528654605936885,0.29807517077569123,0.4287109633415331,0.24051966230357746,0.03137416759906415,0
0.0,0.0,2.052184,2.0308979,0.0,8.188492,4.052134,0.0,0.0,0.0,0.0,0.0,0.0,1.5689685,0.0,0.0,0.0,0.0,0.0,0.0,5.697346,0.0,6.1037927,0.0,6.603218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9325607,0.0,0.0,0.0,0.0,2.303129,0.0,0.0,0.0,7.021054,0.0,0.0,4.336867,0.0,0.0,0.0,0.0,2.4719532,0.0,0.0,0.0,3.7365901,0.0,0.0,0.0,4.5018163,8.667941,0.0,0.7618772,0.0058022690392224695,0.5640974752875828,0.04517596428818378,0.32098765432098764,0.39884556256217196,0.12992403852318501,0.3849206349206349,0.496551724137931,0.19111111111111112,0.38965706502905795,0.7340595263802671,0.1383082538948535,0.11172181692232103,0.031019773113556193,0.004539841018594216,0.007747022883745853,0.4657931060847834,0.22682176627359346,0.03354203935599285,0.021436714062932752,0.3898718279522305,0.004539841018594214,0.11417941086393046,0.4194755506257497,0.9406408746258119,0.012175438218931918,0.07145257697649399,0.4999999997208062,0.99999985254064,8.474798689046536e-10,2.5657557005416554e-05,0.00788170595468199,0.5680136720459699,0.9402910921174157,0.014272248701714448,0.0714586255803619,0.4999998800974453,0.9999998519506818,8.486143634300196e-10,2.59648481539722e-05,0.00782166211397025,0.4483344403924384,0.9400615388680835,0.01409266812366886,0.07146183135488891,0.4999998893133978,0.9999998498833864,8.551039591452317e-10,2.658910233137995e-05,0.007569973635385347,0.3893928689928065,0.9394385720173128,0.01469444945164683,0.07146241559527532,0.07869606089746256,0.9999998234904731,1.0290597590165668e-09,3.055184599592708e-05,0.007823516686862944,0.3459715639810427,0.03844811642928819,0.03838511633737434,0.04471163984612876,0.37437689040831235,0.6314674666676785,0.06175267078495341,0.060931861808845245,0.17146577599058202,0.17662502644885733,0.48960961472968534,0.017623091816780175,0
0.0,0.0,3.3984463,7.6009593,0.0,7.6391153,1.7938018,0.0,0.0,1.8458085,0.0,0.0,0.0,2.2489614,0.0,0.0,0.0,0.0,0.0,0.0,2.689028,0.0,10.562701,0.0,4.606645,0.0,2.159171,6.3268266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.775276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059196856,0.0,1.5146906,0.0,0.0,5.7269716,0.0,0.0,0.0,0.0,0.0,4.1863713,0.0,1.2659389,10.214313,0.0,3.427745,0.004864589661562889,0.44782679928204294,0.0624383975414425,0.32098765432098764,0.4640224777835862,0.09450595213977243,0.46825396825396814,0.6206896551724138,0.1111111111111111,0.45129385480119055,0.6529655604667703,0.09807520341721362,0.1659589809079812,0.01844412287138861,0.0032526830286479635,0.008528685831674042,0.4497684481259756,0.2801710644007156,0.025491949910554562,0.016337465422975414,0.41562385500923255,0.0032526830286479617,0.08038879544443678,0.42603573361818325,0.9406350865546789,0.014908590059505233,0.0714577034353763,0.4999999991535914,0.9999998995025936,5.082835695344566e-10,1.9870264203558565e-05,0.0049453258566457305,0.5898899999059152,0.9402849205821261,0.015709255175357473,0.0714645644810865,0.4999998800159615,0.999999899100522,5.089639888431267e-10,2.0108243033665483e-05,0.004571158812966386,0.4854709540864308,0.9400557480672433,0.016372134137004606,0.07146693498757199,0.4999998892812107,0.9999998976916062,5.128561809914292e-10,2.059169106081854e-05,0.0044346907384605425,0.461539835279782,0.939432310604124,0.016900690404123623,0.07146808606390109,0.07838001321495,0.9999998831226953,5.935795869925394e-10,2.322050731964206e-05,0.004402149821050527,0.3270142180094787,0.03630403817246862,0.0395897232286553,0.0403592147760706,0.4516765759581104,0.6769282185306484,0.07288214622771844,0.07195678077240487,0.1932658178534972,0.20149748482439256,0.33921006345863747,0.017927609429575414,0
